"","ShortAffil","id","lat","long","country"
"1700","school of medicine, kyungpook national university, daegu, korea",730,35.8900521,128.6113282,"South Korea"
"1702","sapienza university of rome, italy",731,41.9037626,12.5144384,"Italy"
"1703","university campus bio-medico, rome, italy",732,41.768199,12.470148,"Italy"
"1704","university of rome tor vergata, italy",733,41.8515149,12.6297159,"Italy"
"1705","feinstein, heiman, school of medicine, university of colorado, aurora, co",734,39.7450574,-104.8376073,"United States"
"1706","university of maryland school of medicine, baltimore, maryland, usa",735,39.2889604,-76.625715,"United States"
"1709","nivel, netherlands institute for health services research, utrecht, netherlands",736,52.0991858,5.1106413,"Netherlands"
"1711","centre for nutrition, prevention and health services, national institute for public health and the environment, bilthoven, netherlands",737,52.1187899,5.1892323,"Netherlands"
"1712","vu university amsterdam, amsterdam, netherlands",738,52.3337568,4.8657199,"Netherlands"
"1716","leiden university medical center (lumc), albinusdreef 2, 2333 za, leiden, the netherlands",739,52.1660567,4.4773096,"Netherlands"
"1718","hacettepe university, faculty of medicine, ankara, turkey",740,39.931821,32.8631984,"Turkey"
"1719","yozgat akdagmadeni public hospital, yozgat, turkey",741,39.6643584,35.8686497,"Turkey"
"1720","yildirim beyazit university yenimahalle training and research hospital, turkey",742,39.9702959,32.6952267,"Turkey"
"1722","gazi university, faculty of medicine, turkey",743,39.933496,32.822964,"Turkey"
"1723","mersin university, faculty of medicine, turkey",744,36.7869672,34.5345569,"Turkey"
"1724","istanbul university, cerrahpasa medicine faculty, turkey",745,41.003979,28.939803,"Turkey"
"1726","dept of social medicine, federal university of pelotas, pelotas, rio grande do sul, brazil",746,-31.7810978,-52.3234793,"Brazil"
"1727","a school of nursing , university of california , los angeles , california , usa",747,34.066771,-118.441982,"United States"
"1729","b integrated substance abuse program , university of california , los angeles , california , usa",748,33.6857648,-117.8672979,"United States"
"1731","san diego state university , san diego , california , usa",749,32.7757217,-117.0718893,"United States"
"1732","d amistad de los angeles, amity foundation , los angeles , california , usa",750,34.0154939,-118.2789756,"United States"
"1735","a uq business school , the university of queensland , queensland , australia",751,-27.4947108,153.0142466,"Australia"
"1736","b swinburne business school , swinburne university of technology , victoria , australia",752,-37.8221504,145.0389546,"Australia"
"1737","centers for disease control and prevention, 4770 buford highway, ms f-76, atlanta, ga 30341",753,33.8833385,-84.2415037,"United States"
"1738","centers for disease control and prevention, atlanta, georgia",754,33.7993178,-84.328008,"United States"
"1739","rti international, research triangle park, north carolina",755,35.9059931,-78.8637741,"United States"
"1742","office on smoking and health, centers for disease control and prevention, atlanta, georgia",756,33.7993178,-84.328008,"United States"
"1746","michigan state university college of human medicine, grand rapids",757,42.9708759,-85.668257,"United States"
"1747","duke university eye center, durham, north carolina",758,36.0076761,-78.9393446,"United States"
"1749","jichi medical university, 3311-1 yakushiji, shimotsuke, tochigi, 329-0498, japan",759,36.399763,139.860547,"Japan"
"1751","jichi medial university, shimotsuke, japan",760,36.399763,139.860547,"Japan"
"1752","jichi medical university, shimotsuke, japan",761,36.399763,139.860547,"Japan"
"1754","new york presbyterian hospital, new york, ny, usa",762,40.7646499,-73.9543198,"United States"
"1755","weill cornell medical college, new york, ny, usa",763,40.760765,-73.960226,"United States"
"1756","new york presbyterian-weill cornell medical center, new york, ny, usa",764,40.7643962,-73.9539303,"United States"
"1765","national center for ptsd, va palo alto health care system, 795 willow road, menlo park, ca 94025",765,37.465372,-122.160856,"United States"
"1766","central arkansas health care system, mental health quality enrichment research initiative (queri), 2200 fort roots drive, building 58, north little rock, ar 72114",766,34.7744934,-92.2938399,"United States"
"1770","visn 2 center of excellence for suicide prevention, canandaigua va medical center, 400 fort hill avenue, building 37, canandaigua, ny 14424",767,42.9012071,-77.2696566,"United States"
"1771","office for suicide prevention, mental health service, 1575 i street northwest, washington, dc 20420",768,38.9120961,-77.0321599,"United States"
"1772","universidade de são paulo, universidade de são paulo, são paulo sp , brasil, universidade de são paulo - usp - são paulo (sp), brasil",769,-23.549848,-46.6368084,"Brazil"
"1775","sri ramachandra university, porur, chennai, tamil nadu, 600116, india",770,13.0388228,80.1434297,"India"
"1776","sri ramachandra university, porur, chennai, tamil nadu, india",771,13.0388228,80.1434297,"India"
"1781","centre for family medicine,geriatric care and public health,radboud university medical centre,nijmegen,the netherlands",772,51.822284,5.865976,"Netherlands"
"1783","vu medical center,amsterdam,the netherlands",773,52.3345709,4.8598158,"Netherlands"
"1784","dutch institute for rational use of medicine,utrecht,the netherlands",774,52.0907374,5.1214201,"Netherlands"
"1787","university of groningen,university medical center groningen,groningen,the netherlands",775,53.2192634,6.5629872,"Netherlands"
"1789","university of mississippi medical center, jackson",776,32.3304534,-90.1721426,"United States"
"1794","university of wolverhampton, faculty of education, health and wellbeing, gorway rd, walsall, west midlands ws13bd, united kingdom",777,52.5719791,-1.9703141,"United Kingdom"
"1796","university of michigan hospital and health systems, ann arbor, mchigan",778,42.2841665,-83.7341007,"United States"
"1797","endocrinology, and diabetes, university of michigan hospital and health systems, ann arbor, mchigan",779,42.244591,-83.7448914,"United States"
"1798","center for cancer biostatistics, school of public health, university of michigan, ann arbor, mchigan",780,42.2805731,-83.7304444,"United States"
"1799","perelman school of medicine, university of pennsylvania, philadelphia, pennsylvania",781,39.9476279,-75.192598,"United States"
"1800","university of michigan medical school, ann arbor, mchigan",782,42.2841665,-83.7341007,"United States"
"1806","moptom, faao †phd ‡mphil §phd ∥moptom, fiacle international association of contact lens educators, pune, maharashtra, india (nt",783,NA,NA,NA
"1807","africa vision research institute, university of kwazulu-natal, durban, south africa (jj, fc",784,-29.8822159,30.9875393,"South Africa"
"1808","brien holden vision institute, durban, kwazulu-natal, south africa (fc",785,NA,NA,NA
"1809","l.v. prasad eye institute, hyderabad, andhra pradesh, india (sb",786,17.424133,78.4276145,"India"
"1810","and nagar chasmaghar, ahmedabad, gujarat, india (gk",787,23.033047,72.560014,"India"
"1811","dıskapı yıldırım beyazıt education and research hospital, irfan bastug caddesi, dıskapı, altındag, ankara, 06110, turkey",788,39.955062,32.863015,"Turkey"
"1812","dıskapı yıldırım beyazıt education and research hospital, ankara, turkey",789,39.955062,32.863015,"Turkey"
"1814","warren alpert medical school, brown university, box g-9247, providence, ri, 02903, usa",790,41.8188215,-71.4087208,"United States"
"1815","cantonal hospital winterthur, breast center ""senosuisse"", brauerstrasse 15, ch-8401 winterthur, switzerland",791,47.4988196,8.7236889,"Switzerland"
"1816","university hospital basel (uhb), women's hospital, spitalstrasse 21, ch-4031 basel, switzerland",792,47.562171,7.583228,"Switzerland"
"1818","uhb, women's hospital, clinic for gynecologic social medicine and psychosomatics, spitalstrasse 21, ch-4031 basel, switzerland",793,47.5595986,7.5885761,"Switzerland"
"1819","cantonal hospital baselland, rheinstrasse 26, ch-4410 liestal, switzerland",794,47.488017,7.731161,"Switzerland"
"1820","uhb, women's hospital, clinic for gynecologic endocrinology and reproductive medicine, spitalstrasse 21, ch-4031 basel, switzerland",795,47.5595986,7.5885761,"Switzerland"
"1821","fertisuisse, center for reproductive medicine, tannwaldstrasse 2, ch-4600 olten, switzerland",796,47.3487088,7.9007794,"Switzerland"
"1822","university of rochester medical center, rochester, ny, center for menstrual disorders, rochester, ny",797,43.1230503,-77.6269403,"United States"
"1823","a sociology, mount royal university , calgary, alberta , canada",798,51.0119081,-114.1326404,"Canada"
"1826","university of toronto, toronto, on, canada",799,43.6628917,-79.3956564,"Canada"
"1828","eye research unit, hamilton regional eye institute, st. joseph's healthcare hamilton, hamilton, ont",800,43.2216826,-79.7743945,"Canada"
"1829"," mcmaster university, hamilton, ont",801,43.260879,-79.9192254,"Canada"
"1832","faculty of medicine, university of toronto, toronto, ont",802,43.6585164,-79.3930454,"Canada"
"1839","university of new england , 11 hills beach road, biddeford , me 04005 , usa",803,43.4582904,-70.3865402,"United States"
"1847","diabetes health and wellness institute, dallas, texas, usa",804,32.773909,-96.742117,"United States"
"1849","american association of diabetes educators, chicago, illinois, usa",805,41.882259,-87.634376,"United States"
"1851","david geffen school of medicine at ucla, los angeles, california",806,34.065894,-118.443361,"United States"
"1861","zealand university hospital, roskilde, denmark",807,55.6362419,12.0903469,"Denmark"
"1862","odense university hospital, odense, denmark",808,55.3850091,10.3675736,"Denmark"
"1864","davidson college, davidson, nc 28035",809,35.5017318,-80.8467793,"United States"
"1865","information technology services, davidson college, davidson, nc 28035",810,35.5017318,-80.8467793,"United States"
"1870","paediatric residency program, university of padua, via giustiniani 3 - 35128, padua, italy",811,45.397898,11.9046617,"Italy"
"1871","university of padua, padua, italy",812,45.406766,11.8774462,"Italy"
"1877","jhpiego/afghanistan, johns hopkins university/afghanistan, house 289, street 3, ansari wat, shar-e naw, kabul, afghanistan",813,34.5339042,69.1689984,"Afghanistan"
"1879","jhpiego/usa, johns hopkins university, baltimore, usa",814,39.3299013,-76.6205177,"United States"
"1886","leeuwarden medical center, leeuwarden, netherlands",815,53.1889011,5.8041003,"Netherlands"
"1887","international medical university, kuala lumpur, malaysia",816,3.0597615,101.6871485,"Malaysia"
"1890","teaching and learning office, international medical university, kuala lumpur, malaysia",817,3.0597615,101.6871485,"Malaysia"
"1891","the ohio state university college of medicine, columbus, ohio",818,39.9941487,-83.0168242,"United States"
"1894","arizona state university , tempe , az , usa",819,33.4242399,-111.9280527,"United States"
"1902","the fertility center of the carolinas, greenville health system, 890 w faris road, suite 470, greenville, sc 29605, usa",820,34.8175383,-82.4105404,"United States"
"1903","ohio university, providence, ri, usa alpert medical school, brown university",821,41.8188215,-71.4087208,"United States"
"1904","ohio university, providence, ri, usa",822,41.8239891,-71.4128343,"United States"
"1905","texas institute for discovery education in science, college of natural sciences, university of texas at austin, austin, tx 78712",823,30.2860384,-97.7384026,"United States"
"1906","center for teaching and learning, yale university, new haven, school of medicine, yale university, new haven, ct 06520",824,41.3113309,-72.9292616,"United States"
"1908","the hull york medical school, university of york, uk",825,53.9500398,-1.0506885,"United Kingdom"
"1909","junior association for the study of medical education, edinburgh, uk",826,55.953252,-3.188267,"United Kingdom"
"1913","aintree university hospitals nhs foundation trust, liverpool, uk",827,53.4657725,-2.9312977,"United Kingdom"
"1914","university of derby, derby, uk",828,52.9384633,-1.4965209,"United Kingdom"
"1915","university of nottingham, nottingham, uk",829,52.938636,-1.1951582,"United Kingdom"
"1916","broomfield hospital, chelmsford, essex, uk",830,51.7744639,0.4667492,"United Kingdom"
"1917","barts and the london school of medicine and dentistry, london, uk",831,51.516567,-0.061448,"United Kingdom"
"1919","center for natural medicine and prevention, maharishi university of management research institute, maharishi vedic city, iowa, united states of america",832,41.0525185,-91.9948961,"United States"
"1920","maharishi university of management, fairfield, iowa, united states of america",833,41.0178238,-91.9672906,"United States"
"1921","mum molecular biology laboratory, maharishi university of management, fairfield iowa, united states of america",834,41.0178238,-91.9672906,"United States"
"1924","howard university college of medicine, washington dc, united states of america",835,38.9190362,-77.0200994,"United States"
"1934","mary immaculate college, university of limerick, limerick, ireland",836,52.652656,-8.6369207,"Ireland"
"1936","senior lecturer in primary health care, sydney nursing school the university of sydney, australia",837,-33.8885545,151.1775053,"Australia"
"1937","honorary principal research fellow, faculty of health & life sciences coventry university",838,52.374833,-1.552251,"United Kingdom"
"1938","professor of cardiovascular rehabilitation, centre for technology enabled health research faculty of health & life sciences, coventry university",839,52.374833,-1.552251,"United Kingdom"
"1940","kent state university, kent, oh, usa",840,41.1490629,-81.3414649,"United States"
"1945","derriford hospital, derriford road, plymouth pl6 8dh, uk",841,50.41672,-4.1136844,"United Kingdom"
"1947","derriford hospital, derriford road, plymouth pl6 8dh, uk plymouth university peninsula schools of medicine and dentistry, pl6 8bu, uk",842,50.4157354,-4.1105706,"United Kingdom"
"1948","global health, northern ontario school of medicine, sudbury, ont",843,46.4638921,-80.9650159,"Canada"
"1949","georgian bay general hospital, midland, ont",844,44.7421835,-79.9135656,"Canada"
"1950","faculty of education and arts, school of humanities and social science, university of newcastle, callaghan, new south wales, australia",845,-32.8927718,151.7041775,"Australia"
"1952","hunter medical research institute, new lambton, new south wales, australia",846,-32.9207208,151.6924599,"Australia"
"1953","school of medicine and public health, university of newcastle, australia",847,-32.8927718,151.7041775,"Australia"
"1955","toronto east general hospital, university of toronto, toronto, ontario, canada",848,43.6899188,-79.3246285,"Canada"
"1958","centre for english language and foundation studies, university of newcastle, australia",849,-32.8927718,151.7041775,"Australia"
"1960","university of kansas school of medicine, kansas city, usa",850,39.0561718,-94.6113929,"United States"
"1961","veterans affairs medical center, kansas city, usa",851,39.063677,-94.527741,"United States"
"1962","mass general hospital of harvard medical school, boston, massachusetts",852,42.3631671,-71.0687306,"United States"
"1964","pharmaceutical outcomes and policy, college of pharmacy, university of florida, gainesville, fl, usa",853,29.641755,-82.3451816,"United States"
"1965","clinical medical college of yangzhou university, yangzhou, jiangsu province, china",854,32.399078,119.389893,"China"
"1971","massachusetts institute of technology, cambridge, usa",855,42.360091,-71.09416,"United States"
"1972","mgh institute of health professions, boston, ma, usa",856,42.3748826,-71.0540302,"United States"
"1973","harvard graduate school of education, cambridge, ma, usa",857,42.3754243,-71.121886,"United States"
"1982","university hospital of cologne, germany",858,50.923662,6.917044,"Germany"
"1983","intensive care medicine and pain therapy, university hospital münster, germany",859,51.9606649,7.6261347,"Germany"
"1984","associate lecturer in clinical skills. adult, child and midwifery department",860,NA,NA,NA
"1985","school of health and education. middlesex university. hendon campus. the burroughs, nw4 4bt, london, united kingdom",861,51.5883742,-0.2293769,"United Kingdom"
"1986","senior lecturer in resuscitation. adult, child and midwifery department",862,NA,NA,NA
"1987","school of health and education. middlesex university. postal address: the burroughs, nw4 4bt, hendon, london, united kingdom",863,51.5898748,-0.2293647,"United Kingdom"
"1988","senior lecturer. nursing, physiotherapy and medicine department",864,29.3110199,-94.7777698,"United States"
"1989","faculty of education sciences, nursing and physiotherapy",865,40.7239216,-73.2493979,"United States"
"1990","university of almeria. spain. postal address: universidad de almería. edificio de ciencias de la salud. carretera de sacramento s/n. almería. cp: 04120. spain",866,36.8544828,-2.4109908,"Spain"
"1991","associate researcher. faculty of health sciences. universidad autónoma de chile. temuco, chile",867,-38.743648,-72.613862,"Chile"
"1996","school of psychology, queen's university belfast, uk",868,54.58115,-5.938087,"United Kingdom"
"1998","scotland deanery, nhs education for scotland, glasgow",869,55.8588008,-4.2745694,"United Kingdom"
"1999","health & social care directorate, scottish government, edinburgh",870,37.0332314,-95.6399291,"United States"
"2000","school of psychology, georgia institute of technology, 654 cherry street, atlanta, ga 30332, usa",871,33.772814,-84.3958443,"United States"
"2003","nursing research and evidence-based practice, children's healthcare of atlanta, ga 30329, usa",872,33.7939,-84.3199473,"United States"
"2005","university of british columbia, vancouver, british columbia, canada",873,49.2606052,-123.2459938,"Canada"
"2007","faculty of medicine, university of british columbia, vancouver, british columbia, canada",874,49.2606052,-123.2459938,"Canada"
"2009","harvard t. h. chan school of public health, building 1, room 1217, 665 huntington ave, boston, ma, 02115, usa",875,42.3354484,-71.1027166,"United States"
"2010","jacaranda health, p.o. box 42844 - 00100, nairobi, kenya",876,-1.1665613,36.9603682,"Kenya"
"2014","clinical, and school psychology",877,39.6861585,-104.9391079,"United States"
"2016","a university of virginia",878,38.0335529,-78.5079772,"United States"
"2017","tokyo medical university, 6-7-1 nishi-shinjuku, shinjuku-ku, tokyo, 160-0023, japan",879,35.6933929,139.6915539,"Japan"
"2019","jikei university school of medicine, 3-25-8 nishi-shinbashi, minato-ku, tokyo, 105-8461, japan",880,35.6624661,139.7508176,"Japan"
"2022","center for medical education, graduate school of medicine, hokkaido university, north 15, west 7, kita-ku, sapporo, hokkaido, 060-8638, japan",881,36.204824,138.252924,"Japan"
"2024","educational institutional research center, tokyo medical university, 6-7-1 nishi-shinjuku, shinjuku-ku, tokyo, 160-0023, japan",882,35.6933929,139.6915539,"Japan"
"2032","dalin tzu chi hospital, buddhist tzu chi medical foundation, dalin, chiayi, taiwan",883,23.6040709,120.4542004,"Taiwan"
"2033","dalla lana school of public health, university of toronto, toronto, ontario, canada",884,43.659082,-79.3929147,"Canada"
"2034","immunology and rheumatology, dalin tzu chi hospital, buddhist tzu chi medical foundation, dalin, chiayi, taiwan",885,23.6040709,120.4542004,"Taiwan"
"2035","school of medicine, tzu chi university, hualien, taiwan",886,23.9928054,121.5912448,"Taiwan"
"2036","divison of geriatrics, dalin tzu chi hospital, buddhist tzu chi medical foundation, dalin, chiayi, taiwan",887,23.6040709,120.4542004,"Taiwan"
"2037"," assistant professor and manager, manchester campus library, massachusetts college of pharmacy and health science (mcphs) university, 1260 elm street, manchester, nh 03101-1305",888,NA,NA,NA
"2038"," associate professor and reference and instructional librarian, mcphs university, 179 longwood avenue, boston, ma 02115",889,42.3367994,-71.101197,"United States"
"2041","centers for disease control and prevention, atlanta, georgia, usa",890,33.7993178,-84.328008,"United States"
"2042","wake forest school of medicine, winston-salem, north carolina, usa",891,36.1002069,-80.2399434,"United States"
"2044","national institute of diabetes and digestive and kidney diseases, phoenix, arizona, usa",892,33.4483771,-112.0740373,"United States"
"2045","university of alabama at birmingham, birmingham, alabama, usa",893,33.5021227,-86.8064447,"United States"
"2046","university of colorado school of medicine, aurora, colorado, usa",894,39.7451768,-104.8377087,"United States"
"2047","university of pennsylvania, philadelphia, pennsylvania, usa",895,39.9522188,-75.1932137,"United States"
"2049","faculty of health sciences, collegium medicum, jagiellonian university, kraków, poland",896,50.0619874,19.933269,"Poland"
"2054","università cattolica del sacro cuore, rome, italy",897,41.933069,12.4280772,"Italy"
"2061","developmental, and integrative biology, university of alabama at birmingham, birmingham, alabama",898,33.5021227,-86.8064447,"United States"
"2062","university of illinois at chicago, college of nursing, chicago, il",899,41.8700431,-87.6754779,"United States"
"2063","university of virginia school of nursing, charlottesville, va",900,38.0313208,-78.5021612,"United States"
"2064","pace university, college of health related professions, lienhard school of nursing, pleasantville, ny",901,41.1273365,-73.8096953,"United States"
"2065","institute of health policy & management, erasmus university rotterdam",902,43.6590888,-79.3927925,"Canada"
"2066","university of oxford",903,51.7548164,-1.2543668,"United Kingdom"
"2067","a  phd student, doctoral school in life and health sciences, university of turin, turin, italy",904,45.069428,7.6889006,"Italy"
"2068","b  researcher, school of dentistry, university of brescia, brescia, italy",905,45.537837,10.217297,"Italy"
"2069","c  associate professor, school of dentistry, university of brescia, brescia, italy",906,45.537837,10.217297,"Italy"
"2070","d  researcher and aggregate professor, dental school, university of turin, turin, italy",907,45.069428,7.6889006,"Italy"
"2071","e  assistant professor, school of dentistry, university of brescia, brescia, italy",908,45.537837,10.217297,"Italy"
"2072","f  associate professor, school of dentistry, university of brescia, brescia, italy",909,45.537837,10.217297,"Italy"
"2073","g  professor and dean, chair of the orthodontic postgraduate program, school of dentistry, university of brescia, brescia, italy",910,45.537837,10.217297,"Italy"
"2074","radboud university medical center, nijmegen, the netherlands",911,51.8235728,5.8611812,"Netherlands"
"2078","catharina hospital, eindhoven, the netherlands",912,51.4659375,5.4718984,"Netherlands"
"2081","dr. wu is a master's student, nanfang hospital, southern medical university, guangzhou, china",913,23.182586,113.334184,"China"
"2082","dr. feng is a master's student, nanfang hospital, southern medical university, guangzhou, china",914,23.182586,113.334184,"China"
"2083","dr. chen is a master's student, nanfang hospital, southern medical university, guangzhou, china",915,23.182586,113.334184,"China"
"2084","dr. zhang is a master's student, nanfang hospital, southern medical university, guangzhou, china",916,23.182586,113.334184,"China"
"2085","dr. liu is lecturer, nanfang hospital, southern medical university, guangzhou, china",917,23.182586,113.334184,"China"
"2086","and dr. shao is professor, nanfang hospital, southern medical university, guangzhou, china",918,23.182586,113.334184,"China"
"2117","geisinger medical center, danville, pa",919,40.9675384,-76.605639,"United States"
"2118","university of kentucky, lexington, ky",920,38.0306511,-84.5039697,"United States"
"2120","discipline of paediatrics, school of women's and children's health, medicine, university of new south wales, sydney, new south wales, australia",921,-33.917347,151.2312675,"Australia"
"2121","sydney children's hospital, sydney children's hospital, sydney, new south wales, australia",922,-33.917737,151.239173,"Australia"
"2123","sydney children's hospital, sydney, new south wales, australia",923,-33.917737,151.239173,"Australia"
"2124","university of windsor, 401 sunset ave, windsor, on n9b 3p4, canada",924,42.3043142,-83.066039,"Canada"
"2127","a institute of health & society, newcastle university , baddiley-clark building, richardson road, newcastle upon tyne ne2 4ax , uk",925,39.0503293,-77.1206449,"United States"
"2130","b human nutrition research centre, institute for ageing and health , newcastle university , biomedical research building, campus for ageing and vitality, newcastle upon tyne ne4 5pl , uk",926,54.9761215,-1.6445918,"United Kingdom"
"2131","c walton library , newcastle university , newcastle upon tyne ne2 4hh , uk",927,54.981231,-1.611464,"United Kingdom"
"2132","d clinical ageing research unit , newcastle university , campus for ageing and vitality, newcastle upon tyne ne4 5pl , uk",928,54.9793054,-1.6429999,"United Kingdom"
"2133","university of texas at houston , 1941 east road, bbsb 3118, houston , tx 77054 , usa",929,29.6945343,-95.3941141,"United States"
"2136","f fuse, ukcrc centre for translational research in public health , institute of health & society, newcastle university , baddiley-clark building, richardson road, newcastle upon tyne ne2 4ax , uk",930,54.9806305,-1.6238388,"United Kingdom"
"2139","servicio de medicina intensiva, hospital universitario de torrejón, torrejón de ardoz, madrid, spain",931,40.4648596,-3.4353915,"Spain"
"2140","servicio de cuidados críticos y urgencias, hospital san juan de dios del aljarafe, sevilla, spain",932,37.3732785,-6.0833913,"Spain"
"2141","servicio de medicina intensiva, hospital universitari i politècnic la fe, valencia, spain",933,39.443819,-0.3754576,"Spain"
"2142","servicio de medicina intensiva, complejo hospitalario universitario de granada, granada, spain",934,37.1882732,-3.6095999,"Spain"
"2144","a anthropology/health studies , university of toronto scarborough campus and institute of health policy, management and evaluation, university of toronto , toronto , ontario , canada",935,43.6590888,-79.3927925,"Canada"
"2145","b institute of health policy, management and evaluation , university of toronto , toronto , ontario , canada",936,43.6590888,-79.3927925,"Canada"
"2147","ghent university hospital, ghent, belgium",937,51.0256243,3.7287953,"Belgium"
"2149","ghent university, ghent, belgium",938,51.0465619,3.7279181,"Belgium"
"2151","florida atlantic university",939,26.3761614,-80.1016217,"United States"
"2153","melaka-manipal medical college, melaka",940,2.226514,102.26677,"Malaysia"
"2154","faculty of medicine, segi university, sibu",941,2.2891196,111.9097277,"Malaysia"
"2155","melaka-manipal medical college, melaka, malaysia",942,2.226514,102.26677,"Malaysia"
"2156","faculty of nursing and health sciences, medical university of lublin, lublin, poland",943,51.2481619,22.5488253,"Poland"
"2157","p.j. manns, pt, phd, university of alberta, 2-50 corbett hall, edmonton, alberta, t6g 2g4 canada",944,53.5270765,-113.5270802,"Canada"
"2158","a.v. norton, ma, university of alberta",945,53.5232189,-113.5263186,"Canada"
"2159","j. darrah, pt, phd, university of alberta",946,53.5232189,-113.5263186,"Canada"
"2161","o'neill institute for national and global health law, georgetown university law center, 600 new jersey avenue nw, 20001, washington, dc, usa",947,38.8977953,-77.0129087,"United States"
"2162","world health organization, regional office for the eastern mediterranean, nasr city, cairo, 11371, egypt",948,30.063507,31.347213,"Egypt"
"2165","datalys center for sports injury research and prevention, inc, indianapolis, in",949,39.7738732,-86.1653863,"United States"
"2167","springfield college, indianapolis, in",950,42.1022292,-72.5565631,"United States"
"2168","penn state university, university park, pa",951,40.7982133,-77.8599084,"United States"
"2170","university of north carolina at chapel hill",952,35.9049122,-79.0469134,"United States"
"2171","university college london medical school, 74 huntley street, london, wc1e 6au, uk",953,51.5235146,-0.1350874,"United Kingdom"
"2174","from the school of public health, university of minnesota, minneapolis (n.e.b., j.w",954,44.9721714,-93.2331609,"United States"
"2175","princeton university, princeton, nj (n.e.b., a.a.f.m., a.p., b.l.h., s.h., p.j., r.i., b.t.g",955,40.3439888,-74.6514481,"United States"
"2176","national institutes of health research and policy for infectious disease dynamics, bethesda, md (n.e.b., b.t.g",956,40.766861,-111.893203,"United States"
"2177","and the vaccine evaluation unit, public health england, manchester royal infirmary, manchester, united kingdom (j.f., x.b., r.b",957,40.5862587,-80.0368569,"United States"
"2222","disease management purchasing consortium, 890 winter st, waltham, ma 02451",958,42.4053112,-71.2789469,"United States"
"2223","melvin & bren simon cancer center, indiana university school of medicine, indianapolis, usa",959,31.1951678,-99.5797854,"United States"
"2231","medical centre leeuwarden, leeuwarden, netherlands",960,53.1889011,5.8041003,"Netherlands"
"2235","-epidemiology and economics, university of groningen, groningen, netherlands",961,53.2192634,6.5629872,"Netherlands"
"2236","university medical center groningen, university of groningen, groningen, netherlands",962,53.2218504,6.5760631,"Netherlands"
"2242","college of medicine and health sciences, uae university , al-ain, united arab emirates",963,24.1968462,55.652293,"United Arab Emirates"
"2243","institute of public health, college of medicine and health sciences, uae university, al-ain, united arab emirates",964,24.1968462,55.652293,"United Arab Emirates"
"2244","diabetes center, tawam-john hopkins hospital, al-ain, united arab emirates",965,24.192492,55.646984,"United Arab Emirates"
"2246","college of medicine and health sciences, uae university, al-ain, united arab emirates",966,24.1968462,55.652293,"United Arab Emirates"
"2247","faculty of nursing, ege university, izmir, turkey",967,38.4558637,27.2289375,"Turkey"
"2248","health school, pamukkale university, denizli, turkey",968,37.7415358,29.1016359,"Turkey"
"2250","st. elisabethen-krankenhaus, academic teaching hospital goethe-university frankfurt, ginnheimer str",969,50.1266707,8.6381102,"Germany"
"2251"," 60487, frankfurt, germany",970,50.1272873,8.6428547,"Germany"
"2252","st. elisabethen-krankenhaus, academic teaching hospital goethe-university frankfurt, frankfurt, germany",971,50.1266707,8.6381102,"Germany"
"2253","institute of biostatistics and mathematical modelling, goethe-university frankfurt, frankfurt, germany",972,50.1270675,8.6677635,"Germany"
"2254","asklepios klinik langen, academic teaching hospital, goethe-university frankfurt, langen, germany",973,50.1270675,8.6677635,"Germany"
"2257","universidade de são paulo, escola de enfermagem de ribeirão preto, programa de pós-graduação enfermagem fundamental, ribeirão preto, sp, brazil",974,-21.1635483,-47.8487459,"Brazil"
"2258","universidade de são paulo, escola de enfermagem de ribeirão preto, docente do departamento de enfermagem geral e especializada, ribeirão preto, sp, brazil",975,-21.1635483,-47.8487459,"Brazil"
"2260","universidade de são paulo, escola de enfermagem de ribeirão preto, ribeirão preto, sp, brazil",976,-21.1635483,-47.8487459,"Brazil"
"2261","universidade de são paulo, escola de enfermagem de ribeirão preto, programa de pós-graduação interunidades de doutoramento em enfermagem, ribeirão preto, sp, brazil",977,-21.1635483,-47.8487459,"Brazil"
"2262","university medical centre utrecht, the netherlands, hijmans van den berghgebouw kamer 4.2",978,NA,NA,NA
"2263"," huispostnummer hb 4.0",979,NA,NA,NA
"2264"," postbus 85500, 3508, ga, utrecht, the netherlands",980,52.08234,5.1175293,"Netherlands"
"2265","university medical centre utrecht, heidelberglaan 100, 3584, cx, utrecht, the netherlands",981,52.0862837,5.179925,"Netherlands"
"2266","utrecht institute for pharmaceutical sciences, faculty of science, utrecht university, po box 80082, 3508, tb, utrecht, the netherlands",982,52.0907374,5.1214201,"Netherlands"
"2267","institute of health policy and management, erasmus university rotterdam, rotterdam, the netherlands",983,51.916241,4.523191,"Netherlands"
"2268","school of medicine and biomedical sciences, university at buffalo, roosevelt hall, 923 main street, buffalo, ny, 14203, usa",984,42.8667771,-78.8750644,"United States"
"2269","julius center, university medical centre utrecht, utrecht, the netherlands",985,52.0864382,5.1775203,"Netherlands"
"2270","faculty of medicine, utrecht university, universiteitsweg 98, 3584, cg, utrecht, the netherlands",986,52.0858555,5.1773076,"Netherlands"
"2272","university medical centre utrecht, utrecht, the netherlands",987,52.0862837,5.179925,"Netherlands"
"2278","school of nursing, mcmaster university, 1280 main street west, hamilton, ontario l8s 4k1, canada",988,43.260879,-79.9192254,"Canada"
"2279","bscn program, conestoga college, 299 doon valley drive, kitchener, ontario n2g 4m4, canada",989,43.390297,-80.4032263,"Canada"
