"","PMID","ShortAffil","NAuth","lat","long","country"
"1587","25583889","regional centre for the training in primary care (ceformed), monfalcone (go), italy (r.d.v., p.s",16,NA,NA,NA
"1588","25583889","regional centre for the training in primary care (ceformed), monfalcone (go), italy (r.d.v., p.s",16,NA,NA,NA
"1589","25583889","regional centre for the training in primary care (ceformed), monfalcone (go), italy (r.d.v., p.s",16,NA,NA,NA
"1590","25583889","regional centre for the training in primary care (ceformed), monfalcone (go), italy (r.d.v., p.s",16,NA,NA,NA
"1591","25583889","regional centre for the training in primary care (ceformed), monfalcone (go), italy (r.d.v., p.s",16,NA,NA,NA
"1592","25583889","regional centre for the training in primary care (ceformed), monfalcone (go), italy (r.d.v., p.s",16,NA,NA,NA
"1593","25583889","regional centre for the training in primary care (ceformed), monfalcone (go), italy (r.d.v., p.s",16,NA,NA,NA
"1594","25583889","regional centre for the training in primary care (ceformed), monfalcone (go), italy (r.d.v., p.s",16,NA,NA,NA
"1595","25583889","regional centre for the training in primary care (ceformed), monfalcone (go), italy (r.d.v., p.s",16,NA,NA,NA
"1596","25583889","regional centre for the training in primary care (ceformed), monfalcone (go), italy (r.d.v., p.s",16,NA,NA,NA
"1597","25583889","regional centre for the training in primary care (ceformed), monfalcone (go), italy (r.d.v., p.s",16,NA,NA,NA
"1598","25583889","regional centre for the training in primary care (ceformed), monfalcone (go), italy (r.d.v., p.s",16,NA,NA,NA
"1599","25583889","regional centre for the training in primary care (ceformed), monfalcone (go), italy (r.d.v., p.s",16,NA,NA,NA
"1600","25583889","regional centre for the training in primary care (ceformed), monfalcone (go), italy (r.d.v., p.s",16,NA,NA,NA
"1601","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1602","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1603","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1604","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1605","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1606","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1607","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1608","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1609","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1610","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1611","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1612","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1613","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1614","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1615","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1616","25583889","center for study and research in general practice (csermeg), via praga, 22, 20052 monza (mi), italy (r.d.v",16,NA,NA,NA
"1617","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1618","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1619","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1620","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1621","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1622","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1623","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1624","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1625","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1626","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1627","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1628","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1629","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1630","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1631","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1632","25583889","corvinus university of budapest, budapest, hungary (z.e",16,47.486135,19.057964,"Hungary"
"1633","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1634","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1635","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1636","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1637","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1638","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1639","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1640","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1641","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1642","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1643","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1644","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1645","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1646","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1647","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1648","25583889","medical university of warsaw, warsaw, poland (a.j., m.w",16,52.2058677,20.9854184,"Poland"
"1649","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1650","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1651","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1652","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1653","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1654","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1655","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1656","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1657","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1658","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1659","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1660","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1661","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1662","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1663","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1664","25583889","riga centre of psychiatry and addiction medicine, riga, latvia (i.l",16,NA,NA,NA
"1665","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1666","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1667","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1668","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1669","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1670","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1671","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1672","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1673","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1674","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1675","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1676","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1677","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1678","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1679","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1680","25583889","fundació clínic per a la recerca biomèdica, barcelona, spain (j.m-e",16,41.3885899,2.1508863,"Spain"
"1681","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1682","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1683","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1684","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1685","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1686","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1687","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1688","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1689","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1690","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1691","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1692","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1693","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1694","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1695","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1696","25583889","addictions unit, neurosciences institute, hospital clinic, barcelona, spain (j.m-e., a.g",16,39.088009,-94.585886,"United States"
"1697","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1698","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1699","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1700","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1701","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1702","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1703","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1704","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1705","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1706","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1707","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1708","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1709","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1710","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1711","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1712","25583889","institute of sociological research, riga, latvia (s.s",16,NA,NA,NA
"1713","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1714","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1715","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1716","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1717","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1718","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1719","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1720","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1721","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1722","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1723","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1724","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1725","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1726","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1727","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1728","25583889","institut d'investigacions biomèdiques august pi i sunyer (idibaps), barcelona, spain (a.g",16,41.388589,2.150886,"Spain"
"1729","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1730","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1731","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1732","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1733","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1734","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1735","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1736","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1737","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1738","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1739","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1740","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1741","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1742","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1743","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1744","25583889","red de trastornos adictivos (rta -retics), instituto de salud carlos iii, barcelona, spain (a.g",16,NA,NA,NA
"1745","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1746","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1747","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1748","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1749","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1750","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1751","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1752","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1753","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1754","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1755","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1756","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1757","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1758","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1759","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1760","25583889","university of michigan, ann arbor, michigan (m.w",16,42.2931157,-83.7140421,"United States"
"1761","25754783","senior lecturer in health law, college of health science, swansea university",1,51.6106075,-3.9763939,"United Kingdom"
"1762","26120134","nhs lanarkshire, kirklands, bothwell",9,55.8119784,-4.0655525,"United Kingdom"
"1763","26120134","university of oxford, oxford",9,51.7548164,-1.2543668,"United Kingdom"
"1764","26120134","university of oxford, oxford",9,51.7548164,-1.2543668,"United Kingdom"
"1765","26120134","primary care clinical sciences",9,NA,NA,NA
"1766","26120134","primary care clinical sciences",9,NA,NA,NA
"1767","26120134","primary care clinical sciences",9,NA,NA,NA
"1768","26120134","primary care clinical sciences",9,NA,NA,NA
"1769","26120134","primary care clinical research & trials unit, university of birmingham, birmingham",9,40.377908,-80.068081,"United States"
"1770","26120134","northfield health centre (tudor practice), birmingham",9,52.412282,-1.975579,"United Kingdom"
"1771","27326804","author affiliations: school of nursing (dr herbert), husson university, bangor, me",2,44.8277943,-68.7936927,"United States"
"1772","27326804","and integrative technologies, school of nursing, university of kansas, kansas city (dr connors",2,36.0688071,-95.9209158,"United States"
"1773","25776256","oslo university hospital, oslo, norway",3,59.9492405,10.7150818,"Norway"
"1774","25776256","oslo university hospital, oslo, norway",3,59.9492405,10.7150818,"Norway"
"1775","25776256","oslo university hospital, oslo, norway",3,59.9492405,10.7150818,"Norway"
"1776","25776256","institute of clinical medicine, university of oslo, oslo, norway",3,59.9399586,10.7217496,"Norway"
"1777","25776256","institute of clinical medicine, university of oslo, oslo, norway",3,59.9399586,10.7217496,"Norway"
"1778","26399633","via del liceo 1, 06123 perugia, italy",5,43.1157537,12.3867437,"Italy"
"1779","26399633","via del liceo 1, 06123 perugia, italy",5,43.1157537,12.3867437,"Italy"
"1780","26399633","via del liceo 1, 06123 perugia, italy",5,43.1157537,12.3867437,"Italy"
"1781","26399633","afi-associazione farmaceutici dell'industria, viale ranzoni 1, 20041 milano, italy",5,45.4672475,9.1457192,"Italy"
"1782","26399633","afi-associazione farmaceutici dell'industria, viale ranzoni 1, 20041 milano, italy",5,45.4672475,9.1457192,"Italy"
"1783","26399633","recipharm ab, via filippo serpero, 2, masate (mi), italy",5,45.5562724,9.4581638,"Italy"
"1784","26399633","school of hospital pharmacy, università degli studi di perugia, via del liceo 1, 06123 perugia, italy",5,43.1163223,12.3868543,"Italy"
"1785","26399633","school of hospital pharmacy, università degli studi di perugia, via del liceo 1, 06123 perugia, italy",5,43.1163223,12.3868543,"Italy"
"1786","25666517","sue ryder care centre for the study of supportive, palliative and end of life care, queen's medical centre, nottingham, united kingdom",3,52.943367,-1.1858167,"United Kingdom"
"1787","25666517","sue ryder care centre for the study of supportive, palliative and end of life care, queen's medical centre, nottingham, united kingdom",3,52.943367,-1.1858167,"United Kingdom"
"1788","25666517","school of health sciences, university of east anglia, norwich, united kingdom",3,52.6219215,1.2391761,"United Kingdom"
"1789","26886249","weill cornell medical college, new york, new york",4,40.760765,-73.960226,"United States"
"1790","26886249","weill cornell medical college, new york, new york",4,40.760765,-73.960226,"United States"
"1791","26886249","memorial sloan kettering cancer center, new york, new york",4,40.764101,-73.9559837,"United States"
"1792","26886249","memorial sloan kettering cancer center, new york, new york",4,40.764101,-73.9559837,"United States"
"1793","25812483","university of maryland, baltimore, baltimore, md, united states",9,39.2892131,-76.6249759,"United States"
"1794","25812483","university of maryland, baltimore, baltimore, md, united states",9,39.2892131,-76.6249759,"United States"
"1795","25812483","university of maryland, baltimore, baltimore, md, united states",9,39.2892131,-76.6249759,"United States"
"1796","25812483","university of maryland, baltimore, baltimore, md, united states",9,39.2892131,-76.6249759,"United States"
"1797","25812483","university of maryland, baltimore, baltimore, md, united states",9,39.2892131,-76.6249759,"United States"
"1798","25812483","university of maryland, baltimore, baltimore, md, united states",9,39.2892131,-76.6249759,"United States"
"1799","25812483","veterans affairs cooperative studies program, perry point, md, united states",9,39.5497869,-76.0631767,"United States"
"1800","25812483","circlelink health, stamford, ct, united states",9,41.0334926,-73.534575,"United States"
"1801","25812483","university of pittsburgh, hepatology, and nutrition, pittsburgh, pa, united states",9,29.640164,-82.3439055,"United States"
"1802","25812483","vanderbilt university, hepatology, and nutrition, nashville, tn, united states",9,36.1393779,-86.8024708,"United States"
"1803","26661698","dep. of community emergency health and paramedic practice, monash university peninsula campus, po box 527, mcmahons road, frankston, vic 3199, australia",6,-38.158,145.135,"Australia"
"1804","26661698","tel 61 3 9904 4283, fax 61 3 9904 4168",6,39.9479,-74.9717,"United States"
"1805","25905450","dipartimento di fisica e scienza della terra, università di parma and infn, gruppo collegato di parma",5,44.76725,10.3152327,"Italy"
"1806","25905450","dipartimento di matematica, università di bologna",5,44.4979629,11.3559115,"Italy"
"1807","25905450","dipartimento di matematica, università di bologna",5,44.4979629,11.3559115,"Italy"
"1808","25905450","dipartimento di scienze fisiche informatiche e matematiche, università di modena e reggio emilia",5,44.6317366,10.9457689,"Italy"
"1809","25905450","cnr, istituto nanoscienze s3, modena",5,44.632187,10.9449132,"Italy"
"1810","25904412","school of public health, imperial college london, st mary's campus, norfolk place, paddington, london, w2 1pg, uk",2,51.517615,-0.173353,"United Kingdom"
"1811","26041814","bengbu medical college, bengbu, china",8,32.909526,117.432336,"China"
"1812","26041814","bengbu medical college, bengbu, china",8,32.909526,117.432336,"China"
"1813","26041814","key laboratory of medical information research (central south university), college of hunan province, changsha, china",8,28.178915,112.94395,"China"
"1814","26041814","key laboratory of medical information research (central south university), college of hunan province, changsha, china",8,28.178915,112.94395,"China"
"1815","26041814","key laboratory of medical information research (central south university), college of hunan province, changsha, china",8,28.178915,112.94395,"China"
"1816","26041814","key laboratory of medical information research (central south university), college of hunan province, changsha, china",8,28.178915,112.94395,"China"
"1817","26041814","key laboratory of medical information research (central south university), college of hunan province, changsha, china",8,28.178915,112.94395,"China"
"1818","26041814","key laboratory of medical information research (central south university), college of hunan province, changsha, china",8,28.178915,112.94395,"China"
"1819","26041814","the third xiangya hospital, central south university, changsha, china",8,28.2189684,112.9448375,"China"
"1820","26041814","the third xiangya hospital, central south university, changsha, china",8,28.2189684,112.9448375,"China"
"1821","26041814","the third xiangya hospital, central south university, changsha, china",8,28.2189684,112.9448375,"China"
"1822","26041814","the third xiangya hospital, central south university, changsha, china",8,28.2189684,112.9448375,"China"
"1823","26041814","central south university, changsha, china",8,28.16437,112.93251,"China"
"1824","26041814","school of public health, central south university, changsha, china",8,28.215961,112.984701,"China"
"1825","27653065","programa de pós graduação em enfermagem, departamento de enfermagem, universidade federal de pelotas (ufpel). av. duque de caxias 250, fragata",8,-31.7596219,-52.3615191,"Brazil"
"1826","27653065","programa de pós graduação em enfermagem, departamento de enfermagem, universidade federal de pelotas (ufpel). av. duque de caxias 250, fragata",8,-31.7596219,-52.3615191,"Brazil"
"1827","27653065","programa de pós graduação em enfermagem, departamento de enfermagem, universidade federal de pelotas (ufpel). av. duque de caxias 250, fragata",8,-31.7596219,-52.3615191,"Brazil"
"1828","27653065","programa de pós graduação em enfermagem, departamento de enfermagem, universidade federal de pelotas (ufpel). av. duque de caxias 250, fragata",8,-31.7596219,-52.3615191,"Brazil"
"1829","27653065","030-002 pelotas rs brasil",8,-31.7674682,-52.3522967,"Brazil"
"1830","27653065","030-002 pelotas rs brasil",8,-31.7674682,-52.3522967,"Brazil"
"1831","27653065","030-002 pelotas rs brasil",8,-31.7674682,-52.3522967,"Brazil"
"1832","27653065","030-002 pelotas rs brasil",8,-31.7674682,-52.3522967,"Brazil"
"1833","27653065","programa de pós-graduação em tecnologia em saúde, da escola politécnica. pontifícia universidade católica do paraná. curitiba pr brasil",8,-25.4513297,-49.2509087,"Brazil"
"1834","27653065","programa de pós-graduação em epidemiologia, departamento de medicina social, ufpel",8,-31.7810978,-52.3234793,"Brazil"
"1835","27653065","programa de pós-graduação em epidemiologia, departamento de medicina social, ufpel",8,-31.7810978,-52.3234793,"Brazil"
"1836","27653065","programa de pós-graduação em epidemiologia, departamento de medicina social, ufpel",8,-31.7810978,-52.3234793,"Brazil"
"1837","27653065","pelotas rs brasil",8,-31.7653989,-52.3375886,"Brazil"
"1838","27653065","pelotas rs brasil",8,-31.7653989,-52.3375886,"Brazil"
"1839","27653065","pelotas rs brasil",8,-31.7653989,-52.3375886,"Brazil"
"1840","26883504","sports medical center papendal, scientific institute for health sciences, iq healthcare, papendallaan 7, 6816 vd, arnhem, the netherlands",6,52.0091219,5.8170889,"Netherlands"
"1841","26883504","radboud university medical center, scientific institute for health sciences, iq healthcare, po box 9101, 114 iq, 6500 hb, nijmegen, the netherlands",6,51.8125626,5.8372264,"Netherlands"
"1842","26883504","han university of applied sciences, research group musculoskeletal rehabiliation, po box 6960, 6503 gl, nijmegen, the netherlands",6,51.8125626,5.8372264,"Netherlands"
