"","ShortAffil","id","lat","long","country"
"3704","b.m. wand, phd, school of physiotherapy, the university of notre dame australia, fremantle, australia",1778,-32.056084,115.743425,"Australia"
"3705","r.d. herbert, phd, neuroscience research australia",1779,39.7881035,-86.1636592,"United States"
"3706","faculty of medicine and health sciences, macquarie university, sydney, new south wales, australia cardiac health institute, sydney, new south wales, australia",1780,-33.774492,151.081613,"Australia"
"3707","faculty of medicine and health sciences, macquarie university, sydney, new south wales, australia faculty of science, charles sturt university, wagga wagga, new south wales, australia",1781,-35.0597617,147.3549026,"Australia"
"3708","faculty of science, charles sturt university, wagga wagga, new south wales, australia faculty of medical imaging, regis college, boston, massachusetts",1782,42.3502721,-71.3076196,"United States"
"3709","faculty of medicine and health sciences, macquarie university, sydney, new south wales, australia cardiac health institute, sydney, new south wales, australia faculty of science, charles sturt university, wagga wagga, new south wales, australia faculty of medicine, university of new south wales, sydney, new south wales, australia",1783,-33.8786466,151.2136407,"Australia"
"3710","university of california, san francisco school of medicine, united states",1784,37.7623117,-122.4576994,"United States"
"3711","university of california, san francisco, orthopaedic trauma institute at san francisco general hospital, united states",1785,37.7553614,-122.4051687,"United States"
"3713","shaare zedek medical center, affiliated with the hadassah medical school, hebrew university, jerusalem, israel",1786,31.773199,35.185261,"Israel"
"3718","bioinformatics unit, shaare zedek medical center, affiliated with the hadassah medical school, hebrew university, jerusalem, israel",1787,31.7945578,35.2414009,"Israel"
"3719","office of the surgeon general, falls church, virginia",1788,38.8944878,-77.0743369,"United States"
"3720","gustave roussy, villejuif",1789,NA,NA,NA
"3725","unit inserm u981, villejuif, france",1790,48.792716,2.359279,"France"
"3726","university milano-bicocca, milano, italy",1791,45.518383,9.213452,"Italy"
"3728","unit inserm u10-30, villejuif",1792,NA,NA,NA
"3729","university paris sud, le kremlin bicêtre, france",1793,48.8117753,2.3533287,"France"
"3730","michigan state university college of human medicine, grand rapids, michigan",1794,42.9708759,-85.668257,"United States"
"3731","university of kentucky college of medicine, lexington, kentucky",1795,38.0311683,-84.5073963,"United States"
"3733","university of miami miller school of medicine, miami, florida",1796,25.7904064,-80.2119928,"United States"
"3734","mount sinai hospital family medicine residency program, chicago, illinois",1797,41.86082,-87.695534,"United States"
"3737","columbia university college of physicians and surgeons, new york, new york",1798,40.8410971,-73.9411973,"United States"
"3738","public health service (ggd) of amsterdam, nieuwe achtergracht 100, po box 2200, 1000 ce, amsterdam, the netherlands",1799,52.3702157,4.8951679,"Netherlands"
"3739","national coordination centre for travellers' health advice (lcr), nieuwe achtergracht 100, po box 1008, 1000 ba, amsterdam, the netherlands",1800,52.3702157,4.8951679,"Netherlands"
"3741","tropical medicine and aids, academic medical centre, meibergdreef 9, 1105 az, amsterdam, the netherlands",1801,52.294629,4.957973,"Netherlands"
"3745","college of physicians and surgeons, columbia university, new york, ny",1802,40.8410971,-73.9411973,"United States"
"3746","george washington university biostatistics center, washington, dc",1803,39.0474745,-77.1249903,"United States"
"3747","university of texas medical branch, galveston, tx",1804,29.3110199,-94.7777698,"United States"
"3748","university of alabama at birmingham school of medicine, birmingham, al",1805,33.503198,-86.8039601,"United States"
"3749","oregon health and science university, portland, or",1806,45.4989098,-122.6858606,"United States"
"3750","feinberg school of medicine, northwestern university, chicago, il",1807,41.896148,-87.6171094,"United States"
"3751","case western reserve university-metrohealth medical center, cleveland, oh",1808,41.4609763,-81.6987977,"United States"
"3752","alpert medical school of brown university, providence, ri",1809,41.8188215,-71.4087208,"United States"
"3753","university of north carolina at chapel hill school of medicine, chapel hill, nc",1810,35.906058,-79.052199,"United States"
"3754","university of texas health science center at houston-children's memorial hermann hospital, houston, tx",1811,29.7138126,-95.3963819,"United States"
"3755","the ohio state university school of medicine, columbus, oh",1812,39.9941487,-83.0168242,"United States"
"3756","university of utah school of medicine, salt lake city, ut",1813,40.77038,-111.835748,"United States"
"3757","eunice kennedy shriver national institute of child health and human development, bethesda, md",1814,39.00108,-77.100415,"United States"
"3759","university of chicago, 5841 s",1815,41.788879,-87.6042775,"United States"
"3760","maryland avenue mc 3051, l325b, chicago, il, 60637, usa",1816,41.7805099,-87.603826,"United States"
"3761","university of chicago, chicago, il, usa",1817,41.7886079,-87.5987133,"United States"
"3762","pritzker school of medicine, university of chicago, chicago, il, usa",1818,41.791921,-87.6028077,"United States"
"3773","estonian genome center, university of tartu, tartu, estonia, institute of molecular and cell biology, university of tartu, tartu, estonia",1819,58.3726991,26.7182637,"Estonia"
"3774","estonian genome center, university of tartu, tartu, estonia",1820,58.372928,26.7179878,"Estonia"
"3775","estonian genome center, university of tartu, tartu, estonia, boston children's hospital, boston, ma, usa, harvard medical school, boston, ma, usa, broad institute of harvard and mit, cambridge, ma, us",1821,42.3736158,-71.1097335,"United States"
"3778","estonian genome center, university of tartu, tartu, estonia, university of groningen, groningen, the netherlands",1822,53.2192634,6.5629872,"Netherlands"
"3779","estonian genome center, university of tartu, tartu, estonia, public health genomics unit, national institute for health and welfare, helsinki, finland, university of helsinki, institute for molecular medicine, helsinki, finland",1823,60.1905707,24.9041521,"Finland"
"3780","estonian genome center, university of tartu, tartu, estonia, genome institute of singapore, singapore and",1824,1.3026846,103.7926476,"Singapore"
"3784","estonian genome center, university of tartu, tartu, estonia, institute of molecular and cell biology, university of tartu, tartu, estonia, estonian biocentre, tartu, estonia",1825,58.3810843,26.7198659,"Estonia"
"3785","associate chief of cardiology, texas children's hospital, professor of pediatrics, baylor college of medicine, 6621 fannin street mc, 19345-c, houston, texas 77030, usa",1826,29.7050857,-95.4018087,"United States"
"3786","tulane university school of medicine, new orleans, la, usa",1827,29.9548998,-90.0769497,"United States"
"3790","anses, sophia-antipolis laboratory, animal q fever unit, sophia-antipolis, france",1828,43.580418,7.125102,"France"
"3796","first year of practice in belleville, ont",1829,44.1589482,-77.3987395,"Canada"
"3798","university of colorado college of nursing, aurora, colorado, usa",1830,39.7451346,-104.834863,"United States"
"3799","university of colorado skaggs school of pharmacy and pharmaceutical sciences, aurora, colorado, usa",1831,39.7468866,-104.8382567,"United States"
"3803","university hospital cochin (site tarnier), faculty of medicine paris descartes, inserm u 894, cnp, paris, france",1832,48.8408135,2.3202206,"France"
"3805","institute of clinical medicine, university of oslo, oslo, norway",1833,59.9399586,10.7217496,"Norway"
"3806","fetal medicine unit, oslo university hospital-rikshospitalet, oslo, norway",1834,59.9492405,10.7150818,"Norway"
"3807","from the iran university of medical sciences, tehran",1835,35.7489889,51.3805624,"Iran"
"3808","pars general hospital, tehran",1836,NA,NA,NA
"3809","and iranian society of organ transplantation, tehran, iran",1837,35.7524517,51.4108644,"Iran"
"3810","edward hébert school of medicine, uniformed services university of the health sciences, 4301 jones bridge road, bethesda, md 20814, usa",1838,39.0017843,-77.0867625,"United States"
"3811","martin army community hospital, 6600 van aalst boulevard, fort benning, ga 31905-5637, usa",1839,32.3772841,-84.9339582,"United States"
"3813","american institute for radiologic pathology, 1010 wayne avenue, suite 320, silver spring, md 20910, usa",1840,38.9938715,-77.0276615,"United States"
"3816","walter reed national military medical center, 8901 wisconsin avenue, bethesda, md 20814, usa",1841,39.0007583,-77.0939204,"United States"
"3817","seoul national university hospital, 101 daehak-ro, jongno-gu, seoul, 110-744, south korea",1842,37.5796775,126.9989668,"South Korea"
"3822","university of california, san francisco, usa",1843,37.7854785,-122.4401619,"United States"
"3823","kamuzu college of nursing, university of malawi, blantyre, malawi",1844,-15.7185587,35.0207233,"Malawi"
"3824","university teaching hospital of zambia, lusaka, zambia",1845,-15.4323292,28.3136848,"Zambia"
"3825","sara sabatasso, university center of legal medicine lausanne-geneva, rue michel-servet 1, 1211 geneva, switzerland",1846,46.2000323,6.1638785,"Switzerland"
"3826","charité university medicine berlin, germany",1847,52.5264618,13.3766245,"Germany"
"3827","helios hospital centre wuppertal, allergology and dermatosurgery, wuppertal, germany",1848,51.2562128,7.1507636,"Germany"
"3828","faculty of medicine siriraj hospital, mahidol university, bangkok, thomas jefferson university, philadelphia, pa",1849,39.9489094,-75.1559531,"United States"
"3830","uispa-laeta/inegi, faculty of engineering, university of porto, rua dr",1850,41.1793969,-8.5942376,"Portugal"
"3831","roberto frias, 4200-465 porto, portugal",1851,41.1779937,-8.5991998,"Portugal"
"3832","faculty of medicine, university of porto, alameda prof",1852,41.1790259,-8.5997891,"Portugal"
"3833","hernâni monteiro, 4200-319 porto, portugal",1853,41.1830535,-8.6009652,"Portugal"
"3834","institute of engineering, polytechnic of porto, rua dr",1854,41.1812673,-8.5965724,"Portugal"
"3835","antónio bernardino de almeida, 431, 4249-015 porto, portugal",1855,41.1785368,-8.606737,"Portugal"
"3836","a university of illinois at urbana-champaign, college of applied health sciences, urbana , il , usa",1856,40.1035821,-88.2327473,"United States"
"3840","arthritis research uk, mrc centre for musculoskeletal health, southampton general hospital southampton general hospital, university of southampton, mrc lifecourse epidemiology unit, southampton",1857,50.932818,-1.4375336,"United Kingdom"
"3841","newnham college, london, uk",1858,51.5073509,-0.1277583,"United Kingdom"
"3842","camden and islington nhs foundation trust, london, england",1859,51.5361345,-0.1317039,"United Kingdom"
"3843","royal college of psychiatrists, london, england",1860,51.5115055,-0.0713052,"United Kingdom"
"3844","kaiser permanente, northern california and university of california, san francisco, california",1861,37.7822961,-122.4431581,"United States"
"3845","vanderbilt university medical center, nashville, tennessee",1862,36.1417373,-86.8021306,"United States"
"3846","school of medicine, deakin university, warrnambool, victoria, australia",1863,-38.3908717,142.5384536,"Australia"
"3850","bloomberg school of public health, johns hopkins university, baltimore, maryland",1864,39.2979576,-76.5906229,"United States"
"3851","cambridge institute for medical research, university of cambridge, cambridge, uk",1865,52.1765209,0.1417403,"United Kingdom"
"3853","university of arizona college of medicine, phoenix, arizona",1866,33.4517428,-112.0668563,"United States"
"3854","world health organization, 20 avenue appia, 1211, geneva 27, switzerland",1867,46.232727,6.134357,"Switzerland"
"3855","adolescent sexual and reproductive health, world health organization, 20 avenue appia, 1211, geneva 27, switzerland",1868,46.232727,6.134357,"Switzerland"
"3856","university of california san diego, center on gender equity and health, 9500 gilman drive #0507, la jolla, ca, 92093-0507, usa",1869,32.8800604,-117.2340135,"United States"
"3857","girls not brides, brook green, first floor, building 5 50 brook green, london, w6 7bj, uk",1870,51.4953951,-0.2167144,"United Kingdom"
"3860","arkansas children's hospital, little rock, ark, usa",1871,34.7408081,-92.2925681,"United States"
"3861","university of arkansas for medical sciences, little rock, ark, usa",1872,34.7485426,-92.3214566,"United States"
"3862","cincinnati children's hospital medical center, cincinnati, ohio, usa",1873,39.1410708,-84.5013487,"United States"
"3863","campus benjamin franklin, charité-universitätsmedizin berlin, hindenburgdamm 30, 12200, berlin, germany",1874,52.4411395,13.3169633,"Germany"
"3864","hôpital lariboisière, assistance publique, hôpitaux de paris, 2 rue ambroise paré, 75010, paris, france",1875,48.8824904,2.3528231,"France"
"3865","hôpital intercommunal de créteil, 40 rue verdun, 94000, créteil, france",1876,48.7957971,2.4638082,"France"
"3870","san antonio military medical center, fort sam houston, texas",1877,29.459702,-98.4166698,"United States"
"3871","the university of texas southwestern medical center, dallas, texas",1878,32.8156603,-96.8439894,"United States"
"3872","university of utah college of pharmacy, salt lake city, ut, usa",1879,40.7685106,-111.8341711,"United States"
"3873","university of utah school of medicine, salt lake city, ut, usa",1880,40.77038,-111.835748,"United States"
"3876","university of muenster, albert-schweitzer campus 1, gebäude 1 a, 48419, muenster, germany",1881,51.9607908,7.5990014,"Germany"
"3877","university of cologne, cologne, germany",1882,50.9281625,6.9288192,"Germany"
"3878","university of marburg, marburg, germany",1883,50.8106859,8.7741641,"Germany"
"3880","university of heidelberg, heidelberg, germany",1884,49.4191402,8.6702492,"Germany"
"3881","university of innsbruck, innsbruck, austria",1885,47.2633542,11.3838006,"Austria"
"3883","university of mainz, mainz, germany",1886,49.9926403,8.2415552,"Germany"
"3884","bremen mitte, bremen, germany",1887,53.0780794,8.8098973,"Germany"
"3888","faculty of science, engineering and technology, swinburne university, p",1888,-37.8221504,145.0389546,"Australia"
"3889","o. box 218 hawthorn, victoria, 3122 australia",1889,-37.8221504,145.0389546,"Australia"
"3890","griffith aviation, school of natural sciences, griffith university, nathan campus, 170 kessels road, nathan, queensland, 4111 australia",1890,-27.5550897,153.0532585,"Australia"
"3891","sayinthen vivekanantham, bsc, imperial college school of medicine, london",1891,51.49891,-0.174232,"United Kingdom"
"3892","rebecca strawbridge, msc, centre for affective disorders, institute of psychiatry, psychology and neuroscience, london",1892,51.4702275,-0.0901428,"United Kingdom"
"3893","riaz rampuri, bsc, thivvia ragunathan, bsc, imperial college school of medicine, london",1893,51.49891,-0.174232,"United Kingdom"
"3894","allan h. young, frcpsych, centre for affective disorders, institute of psychiatry, psychology and neuroscience, london, uk",1894,51.4702275,-0.0901428,"United Kingdom"
"3911"," w redwood st, ste 240, baltimore, md 21201, usa",1895,39.2885326,-76.623646,"United States"
"3913","european university of cyprus, school of sciences, nicosia, cyprus",1896,35.1595228,33.3386192,"Cyprus"
"3916","university of nicosia, nicosia, cyprus",1897,35.16582,33.314438,"Cyprus"
"3917","university of cagliari, clinical and molecular medicine, cagliari, italy",1898,39.2173657,9.1149218,"Italy"
"3918","european university of cyprus, school of medicine, nicosia, cyprus",1899,35.1595228,33.3386192,"Cyprus"
"3919","brigham and women's hospital/harvard medical school, boston, massachusetts",1900,42.3359248,-71.1066945,"United States"
"3926","institute of the history, philosophy and ethics of medicine, heinrich-heine-university düsseldorf, düsseldorf, germany",1901,51.1888113,6.794503,"Germany"
"3927","the first affiliated hospital of soochow university, suzhou, jiangsu 215006, china",1902,31.302697,120.634758,"China"
"3929","karishma furtado is with the george warren brown school of social work, washington university, st. louis, mo",1903,38.6468998,-90.3046931,"United States"
"3930","kira hudson banks is with the college of arts and sciences, saint louis university, st. louis. both authors are also with forward through ferguson, st. louis",1904,38.6270025,-90.1994042,"United States"
"3933","hamad general hospital, p.o",1905,NA,NA,NA
"3934","o box 3050, doha, qatar",1906,25.2938613,51.5036508,"Qatar"
"3935","health policy, politics and organisation, centre for primary care, university of manchester, manchester",1907,53.4641607,-2.2298833,"United Kingdom"
"3936","director and professor of health policy, centre for health services studies, university of kent, canterbury",1908,51.2991561,1.0703311,"United Kingdom"
"3937","head of health services research and policy, and reader in health services organisation, london school of hygiene and tropical medicine, london",1909,51.5209007,-0.1302803,"United Kingdom"
"3938","reader in health policy and primary care, centre for primary care, university of manchester, manchester",1910,53.4641607,-2.2298833,"United Kingdom"
"3939","university medical center and faculty of medicine carl gustav carus at the tu dresden, dresden, germany",1911,51.0569608,13.7823004,"Germany"
"3940","rheumatology and clinical immunology, charité universitätsmedizin berlin & drfz berlin, berlin, germany",1912,52.5264618,13.3766245,"Germany"
"3942","toronto western hospital, mount sinai hospital",1913,43.6577073,-79.389952,"Canada"
"3943","institute of health policy, management and evaluation, university of toronto, toronto, canada",1914,43.6590888,-79.3927925,"Canada"
"3944","ysbyty gwynedd, penrhosgarnedd, bangor, gwynedd, ll57 2pw, u.k",1915,53.209036,-4.159831,"United Kingdom"
"3945","st thomas, ont",1916,NA,NA,NA
"3946","perelman school of medicine, university of pennsylvania, 3400 spruce st, 1 silverstein, philadelphia, pa 19104",1917,39.949873,-75.19306,"United States"
"3951","academic respiratory group, learning and research, southmead hospital, bristol, uk",1918,51.4951276,-2.5911962,"United Kingdom"
"3952","interstitial lung disease unit, royal brompton hospital, london, uk",1919,51.489249,-0.170181,"United Kingdom"
"3953","british thoracic society, london, uk",1920,51.523426,-0.116577,"United Kingdom"
"3954","royal devon and exeter nhs foundation trust, exeter, uk",1921,50.7020448,-3.4781251,"United Kingdom"
"3955","university hospitals of leicester, leicester, le1 5ww, united kingdom",1922,52.6271806,-1.1342214,"United Kingdom"
"3956","university of leicester, le2 7lx, united kingdom",1923,52.6211393,-1.1246325,"United Kingdom"
"3958","human development & health academic unit, faculty of medicine, university of southampton, southampton, united kingdom",1924,36.1225564,-97.0725801,"United States"
"3959","nihr southampton biomedical research centre, university hospital southampton nhs foundation trust and university of southampton, southampton, united kingdom",1925,50.9327921,-1.4334958,"United Kingdom"
"3962","university of york, york, uk",1926,53.9455334,-1.0561667,"United Kingdom"
"3963","centre of global mental health, london school of hygiene and tropical medicine, london, uk",1927,51.5209007,-0.1302803,"United Kingdom"
"3964","centre for psychological services research, university of sheffield, sheffield, uk",1928,53.3809409,-1.4879469,"United Kingdom"
"3965","centre for primary care, university of manchester, manchester, uk",1929,53.4641607,-2.2298833,"United Kingdom"
"3966","school of health and related research, university of sheffield, sheffield, uk",1930,53.381003,-1.480694,"United Kingdom"
"3967","centre for health economics, university of york, york, uk",1931,53.9455334,-1.0561667,"United Kingdom"
"3968","academic unit of primary health care, university of bristol, bristol, uk",1932,51.4584172,-2.6029792,"United Kingdom"
"3970","school of nursing, midwifery and social work, university of manchester, manchester, uk",1933,53.4668498,-2.2338837,"United Kingdom"
"3976","university of exeter medical school, university of exeter, exeter, uk",1934,50.7371369,-3.5351475,"United Kingdom"
"3977","school of social and community medicine, university of bristol, bristol, uk",1935,51.4584172,-2.6029792,"United Kingdom"
"3978","clinical trials research unit, university of sheffield, sheffield, uk",1936,53.3809409,-1.4879469,"United Kingdom"
"3980","york trials unit, university of york, york, uk",1937,53.9455334,-1.0561667,"United Kingdom"
"3982","newyork-presbyterian hospital",1938,NA,NA,NA
"3983","ambulatory care network, newyork-presbyterian hospital",1939,40.8406019,-73.941549,"United States"
"3985","north shore ryde mental health service, australia",1940,-33.7946848,151.0890417,"Australia"
"3987","tohoku medical megabank organization,sendai,japan",1941,38.253834,140.874074,"Japan"
"3993","goldengate international college, battisputali, kathmandu, nepal",1942,27.7036188,85.3401916,"Nepal"
"3994","grande international hospital, dhapasi, kathmandu, nepal",1943,27.752876,85.325889,"Nepal"
"3996","national public health laboratory, teku, kathmandu, nepal",1944,27.695593,85.3067614,"Nepal"
"3997","swiss tropical and public health institute and universität basel, basel, switzerland",1945,47.556104,7.577261,"Switzerland"
"4002","louisiana state university of health sciences, shreveport, louisiana",1946,32.480598,-93.760668,"United States"
"4003","air test and evaluation squadron three zero, point mugu, california",1947,34.0855624,-119.060935,"United States"
"4004","united states navy",1948,37.09024,-95.712891,"United States"
"4005","united states air force (retired",1949,38.9983094,-104.8613176,"United States"
"4006","loyola university medical center, maywood, illinois",1950,41.8605645,-87.8346346,"United States"
"4007","neurosurgery service, walter reed national military medical center, bethesda, maryland",1951,39.0007583,-77.0939204,"United States"
"4008","united states army",1952,37.09024,-95.712891,"United States"
"4009","university of padova, via giustiniani, 2, 35128, padova, italy",1953,45.4027684,11.887647,"Italy"
"4010","allergy, and clinical immunology, university of california, davis, usa",1954,38.5382322,-121.7617125,"United States"
"4011","rheumatology and clinical immunology, humanitas research hospital, rozzano, milan, italy",1955,45.3720363,9.168992,"Italy"
"4012","university of milan, italy",1956,45.4601435,9.1945843,"Italy"
"4013","cdc/cste applied epidemiology fellowship, council of state and territorial epidemiologists, atlanta, georgia",1957,33.87671,-84.272268,"United States"
"4014","county of san diego health and human services agency, san diego, california",1958,32.7699898,-117.0400866,"United States"
"4015","centers for disease control and prevention, san diego, california",1959,33.7993178,-84.328008,"United States"
"4028","laboratorio de taxonomía, servicio de bacteriología, centro nacional de microbiología, instituto de salud carlos iii, majadahonda, madrid, spain",1960,40.4593535,-3.8648754,"Spain"
"4034","a cidimu, centro italiano di diagnostica medica ultrasonica , torino , italia",1961,45.0606929,7.6700397,"Italy"
"4035","b gin&co, ginecologia mini invasiva e senologia , torino , italia",1962,31.6879573,-83.6289892,"United States"
"4036","c ginecologia e ostetricia 1u",1963,NA,NA,NA
"4037","d ginecologia e ostetricia 2u , and",1964,-23.6602401,-46.5324981,"Brazil"
"4040","e ginecologia e ostetricia 3, a.o.u. città della salute e della scienza di torino, sant'anna hospital , torino , italy",1965,45.0360233,7.6740315,"Italy"
"4042","the university of western ontario, london, ontario, canada",1966,43.0095971,-81.2737336,"Canada"
"4043","baines imaging research laboratory, london regional cancer program, london, ontario, canada",1967,42.9598106,-81.2281519,"Canada"
"4049","london health sciences centre, london, ontario, canada",1968,42.960348,-81.226628,"Canada"
"4055","vu university medical center, amsterdam, the netherlands",1969,52.3345709,4.8598158,"Netherlands"
"4059","editors-in-chief",1970,NA,NA,NA
"4061","sanjay gandhi postgraduate institute of medical sciences, lucknow, india",1971,26.743544,80.9452065,"India"
"4063","king george medical university, lucknow, india",1972,26.8692591,80.9162402,"India"
"4065","institute for health economics and health care management, helmholtz zentrum münchen, german research center for environmental health (gmbh), neuherberg, germany",1973,48.2224016,11.5919438,"Germany"
"4067","medizinische klinik und poliklinik iv, campus innenstadt, klinikum der universität münchen, munich, germany",1974,48.1324064,11.5624211,"Germany"
"4069","ludwig-maximilians-universität münchen, munich, germany",1975,48.150806,11.58043,"Germany"
"4072","emeritus professor of obstetrics and gynecology, university of leicester, leicester, uk",1976,52.6211393,-1.1246325,"United Kingdom"
"4073","mayo clinic, scottsdale, az",1977,33.5860714,-111.7940158,"United States"
"4074","allergy and critical care medicine, northshore university healthsystem, bannockburn, il",1978,42.1926,-87.858175,"United States"
"4075","allergy and critical care medicine, university of pennsylvania and the perelman school of medicine, philadelphia, pa",1979,39.9476279,-75.192598,"United States"
"4076","critical care, and sleep medicine, university of florida, college of medicine, gainesville, fl",1980,29.6401796,-82.3434233,"United States"
"4077","university of florida, college of medicine, gainesville, fl",1981,29.6401796,-82.3434233,"United States"
"4080","service de pharmacologie médicale et clinique, faculté de médecine de toulouse, centre hospitalier universitaire de toulouse, toulouse, france",1982,43.6010561,1.4346446,"France"
"4081","inserm umr 1027, unité de pharmacoépidémiologie, université de toulouse, toulouse, france",1983,43.604652,1.444209,"France"
"4082","faculté de médecine et de pharmacie, université nationale du vietnam - hanoi, hanoi, vietnam",1984,21.0277644,105.8341598,"Vietnam"
"4083","département de pharmacologie médicale, inserm, u1219-pharmacoepidemiology, université de bordeaux, f-33000, bordeaux, france",1985,44.8350088,-0.587269,"France"
"4087","cic inserm 1436, université de toulouse, toulouse, france",1986,43.604652,1.444209,"France"
"4088","neurotoul centre of excellence in neurodegeneration, université et centre hospitalier universitaire, toulouse, france",1987,43.6010561,1.4346446,"France"
"4095","centre midi-pyrénées de pharmacovigilance, de pharmacoépidémiologie et d'informations sur le médicament, centre hospitalier universitaire de toulouse, toulouse, france",1988,43.6010561,1.4346446,"France"
"4106","ministry of foreign affairs, bezuidenhoutseweg 67, 2594 ac the hague, netherlands",1989,52.082904,4.3264789,"Netherlands"
"4107","ministry of health, welfare and sport, parnassusplein 5, 2511 vx the hague, netherlands",1990,52.0800718,4.320745,"Netherlands"
"4109","roskilde hospital, denmark",1991,55.6362419,12.0903469,"Denmark"
"4110","national centre of rehabilitation and palliation, university of southern denmark",1992,55.3689827,10.4282364,"Denmark"
"4111","the heart centre, rigshospitalet, denmark",1993,55.695981,12.566608,"Denmark"
"4113","institute of public health, university of southern denmark, odense, denmark",1994,55.3689827,10.4282364,"Denmark"
"4116","neurodegenerative diseases unit,neuroscience and sense organs,university of bari ""aldo moro"",bari,italy",1995,41.1171432,16.8718715,"Italy"
"4118","geriatric medicine-memory unit,rare disease centre,university of bari ""aldo moro"",bari,italy",1996,41.1171432,16.8718715,"Italy"
"4123","unit of biostatistics,irccs casa sollievo della sofferenza,san giovanni rotondo,foggia,italy",1997,41.7091467,15.7072999,"Italy"
"4130","research and development,chiesi farmaceutici,parma,italy",1998,44.8245958,10.3346422,"Italy"
"4131","geriatric unit & laboratory of gerontology and geriatrics,irccs ""casa sollievo della sofferenza"",san giovanni rotondo,foggia,italy",1999,35.6103912,-95.9532558,"United States"
"4133","duke university, durham, north carolina",2000,36.0014258,-78.9382286,"United States"
"4134","bethel university, st. paul, mn, usa",2001,45.0579576,-93.1703325,"United States"
"4138","warrnambool, vic, australia",2002,-38.3686779,142.4982086,"Australia"
"4139","improvement foundation australia, adelaide, sa, australia",2003,-34.9246122,138.6003946,"Australia"
"4140","deakin university, melbourne, vic, australia",2004,-37.8467404,145.1151129,"Australia"
"4141","royal, melbourne hospital, 34-54 poplar road, parkville, melbourne vic 3052, australia",2005,-37.7789454,144.9468938,"Australia"
"4143","manchester medical school, the university of manchester , uk",2006,53.4668498,-2.2338837,"United Kingdom"
"4144","radiation research program, national cancer institute, bethesda, maryland",2007,39.1036153,-77.1978514,"United States"
"4145","new york state psychiatric institute, new york, new york",2008,40.8425452,-73.9445965,"United States"
"4146","peking university, china",2009,39.986913,116.3058739,"China"
"4147","peking university, china tianjin center for diseases prevention and control, china",2010,39.986913,116.3058739,"China"
"4151","hec montreal , montreal, quebec, canada",2011,45.5033628,-73.6207582,"Canada"
"4152","school of health services management, ryerson university , toronto, ontario, canada",2012,43.6576585,-79.3788017,"Canada"
"4154","laval university health center , quebec, quebec, canada",2013,46.8154181,-71.2106563,"Canada"
"4155","saint louis university , saint louis, missouri, usa",2014,38.6354598,-90.2338232,"United States"
"4161","texas state university, san marcos, texas",2015,29.888411,-97.938351,"United States"
"4162","tohoku university graduate school of medicine",2016,38.253834,140.874074,"Japan"
"4163","navin r. pinto, mark a",2017,NA,NA,NA
"4164","applebaum, samuel l",2018,NA,NA,NA
"4165","volchenboum, and susan l",2019,38.593787,-90.299726,"United States"
"4166","cohn, comer children's hospital, university of chicago, chicago, il",2020,41.7901061,-87.6045904,"United States"
"4167","katherine k. matthay, university of california san francisco (ucsf) benioff children's hospital, ucsf school of medicine, san francisco, ca",2021,37.7666218,-122.3902798,"United States"
"4168","wendy b. london, dana-farber/boston children's cancer and blood disorders center, boston, ma",2022,42.3376985,-71.1072967,"United States"
"4169","peter f. ambros, children's cancer research institute, st anna kinderkrebsforschung, vienna, austria",2023,48.2167158,16.3440717,"Austria"
"4170","akira nakagawara, saga medical center koseikan, saga, japan",2024,33.2414608,130.2687166,"Japan"
"4171","frank berthold, children's hospital, university of cologne, koln, germany",2025,50.9281625,6.9288192,"Germany"
"4172","gudrun schleiermacher, institut curie, paris",2026,48.843302,2.3445109,"France"
"4173","dominique valteau-couanet, gustave roussy, villejuif, france",2027,48.7943524,2.3478839,"France"
"4174","julie r. park, seattle children's hospital, fred hutchinson cancer research center, university of washington, seattle, wa",2028,47.6625807,-122.2823818,"United States"
"4175","and andrew d.j. pearson, institute of cancer research and royal marsden hospital, surrey, united kingdom",2029,51.34467,-0.189075,"United Kingdom"
"4332","lahey clinic, 41 burlington mall rd, burlington, ma 01805, usa",2030,42.4842322,-71.204072,"United States"
"4333","instructor of medicine, harvard medical school, and associate program director, internal medicine residency program, beth israel deaconess medical center",2031,42.3389344,-71.1073504,"United States"
"4334","instructor of medicine, harvard medical school, beth israel deaconess medical center",2032,42.3389344,-71.1073504,"United States"
"4336","associate professor of medicine, harvard medical school, carl j",2033,42.3356499,-71.1041157,"United States"
"4337","shapiro institute for education and research at harvard medical school, beth israel deaconess medical center",2034,42.339726,-71.104888,"United States"
"4338","assistant professor of medicine, harvard medical school, and associate chief, section of hospital medicine, beth israel deaconess medical center",2035,42.3389344,-71.1073504,"United States"
"4339","final-year medical student, college of medical and dental sciences, university of birmingham, birmingham",2036,52.4520382,-1.938154,"United Kingdom"
"4340","pro-dean (education), warwick medical school, university of warwick, warwick",2037,52.3792525,-1.5614704,"United Kingdom"
"4341","clinical lead, primary care clinical sciences, university of birmingham, birmingham",2038,52.4508168,-1.9305135,"United Kingdom"
"4342","ecohealth alliance , new york, new york",2039,40.7541035,-73.9991178,"United States"
"4345","ecology & evolutionary biology, princeton university , princeton, new jersey",2040,36.122113,-96.021526,"United States"
"4346","wildlife health center, one health institute, school of veterinary medicine, university of california , davis, california",2041,38.5327341,-121.7623445,"United States"
"4350","school of public health,university of haifa,haifa,israel",2042,32.7614296,35.0195184,"Israel"
