"","PMID","ShortAffil","NAuth","lat","long","country"
"8700","26202852","representing the deutsche gesellschaft für gynäkologie und geburtshilfe, dggg), deptartment of obstetrics and gynecology, cantonal hospital of lucerne, lucerne, switzerland",17,47.058348,8.297221,"Switzerland"
"8701","26202852","representing the lithuanian association of dermatovenereologists), panevezys, lithuania",17,55.7347915,24.3574774,"Lithuania"
"8702","26202852","oxford university hospitals nhs trust and university of oxford, oxford, uk",17,51.7548164,-1.2543668,"United Kingdom"
"8703","26202852","chang gung memorial hospital, chiayi, taiwan",17,23.4630603,120.2863274,"Taiwan"
"8704","26202852","college of medicine, chang gung university, taoyuan, taiwan",17,25.0334479,121.3874856,"Taiwan"
"8705","26202852","venereology, and allergology, helios st. elisabeth hospital oberhausen, oberhausen, germany",17,51.4620924,6.8549997,"Germany"
"8706","26202852","university hospital tübingen, tübingen, germany",17,48.5297568,9.0381857,"Germany"
"8707","26202852","medical university of graz, graz, austria",17,47.0796111,15.467423,"Austria"
"8708","26202852","representing the deutsche gesellschaft für urologie), university of hamburg, hamburg, germany",17,53.5665641,9.9846195,"Germany"
"8709","26202852","dirigente medico, s",17,NA,NA,NA
"8710","26202852","c. chirurgia plastica, chirurgia plastica rigenerativa, ospedale andrea gallino, genova-pontedecimo, italy",17,44.4731672,8.8997015,"Italy"
"8711","26202852","hampshire hospitals foundation trust, hampshire, uk",17,51.2806054,-1.1097431,"United Kingdom"
"8712","26202852","patient representative) www.lichensclerosus.org, association for lichen sclerosus and vulval health, oxford, uk",17,51.7520209,-1.2577263,"United Kingdom"
"8713","26202852","development of the search strategy and performance of the literature search), klinik für dermatologie, venerologie und allergologie, charite - universitätsmedizin berlin, berlin, germany",17,52.5200066,13.404954,"Germany"
"8714","26202852","centro chirurgico toscano, arezzo, italy",17,43.4801394,11.8803003,"Italy"
"8715","26202852","centro chirurgico toscano, arezzo, italy",17,43.4801394,11.8803003,"Italy"
"8716","26202852","john radcliffe hospital, university of oxford, oxford, uk",17,51.7651508,-1.2216281,"United Kingdom"
"8717","27398812","university of washington school of medicine, seattle, wa, usa",6,47.6499333,-122.3084015,"United States"
"8718","27398812","university of washington school of medicine, seattle, wa, usa",6,47.6499333,-122.3084015,"United States"
"8719","27398812","university of washington school of medicine, seattle, wa, usa",6,47.6499333,-122.3084015,"United States"
"8720","27398812","university of washington school of medicine, seattle, wa, usa",6,47.6499333,-122.3084015,"United States"
"8721","27398812","university of vermont, burlington, vt, usa",6,44.4778528,-73.1964637,"United States"
"8722","27048746","instituto nacional de infectologia evandro chagas, fundação oswaldo cruz, rio de janeiro, brazil instituto nacional de saúde, ministério da saúde, maputo, mozambique",3,-25.969248,32.5731746,"Mozambique"
"8723","27048746","instituto nacional de infectologia evandro chagas, fundação oswaldo cruz, rio de janeiro, brazil",3,-22.8793655,-43.2435125,"Brazil"
"8724","27048746","instituto nacional de infectologia evandro chagas, fundação oswaldo cruz, rio de janeiro, brazil",3,-22.8793655,-43.2435125,"Brazil"
"8725","27022413"," dept. of radiopharmaceutical and chemical biology, institute of radiopharmaceutical cancer research, helmholtz-zentrum dresden-rossendorf, dresden, germany",13,51.0631878,13.9502807,"Germany"
"8726","27022413"," dept. of radiopharmaceutical and chemical biology, institute of radiopharmaceutical cancer research, helmholtz-zentrum dresden-rossendorf, dresden, germany",13,51.0631878,13.9502807,"Germany"
"8727","27022413"," dept. of radiopharmaceutical and chemical biology, institute of radiopharmaceutical cancer research, helmholtz-zentrum dresden-rossendorf, dresden, germany",13,51.0631878,13.9502807,"Germany"
"8728","27022413"," dept. of radiopharmaceutical and chemical biology, institute of radiopharmaceutical cancer research, helmholtz-zentrum dresden-rossendorf, dresden, germany",13,51.0631878,13.9502807,"Germany"
"8729","27022413"," dept. of radiopharmaceutical and chemical biology, institute of radiopharmaceutical cancer research, helmholtz-zentrum dresden-rossendorf, dresden, germany",13,51.0631878,13.9502807,"Germany"
"8730","27022413"," institute for clinical chemistry and laboratory medicine, technische universität dresden, dresden, germany",13,51.0292734,13.7289964,"Germany"
"8731","27022413"," institute for clinical chemistry and laboratory medicine, technische universität dresden, dresden, germany",13,51.0292734,13.7289964,"Germany"
"8732","27022413"," university cancer center, tumorimmunology, technische universität dresden, dresden, germany",13,51.0292734,13.7289964,"Germany"
"8733","27022413"," university cancer center, tumorimmunology, technische universität dresden, dresden, germany",13,51.0292734,13.7289964,"Germany"
"8734","27022413"," dept. of medicine iii, university hospital carl gustav carus, dresden, germany",13,51.0569608,13.7823004,"Germany"
"8735","27022413"," dept. of medicine iii, university hospital carl gustav carus, dresden, germany",13,51.0569608,13.7823004,"Germany"
"8736","27022413"," dept. of medicine iii, university hospital carl gustav carus, dresden, germany",13,51.0569608,13.7823004,"Germany"
"8737","27022413"," va medical center miami fl and dept. of pathology and medicine, div",13,25.7904064,-80.2119928,"United States"
"8738","27022413"," va medical center miami fl and dept. of pathology and medicine, div",13,25.7904064,-80.2119928,"United States"
"8739","27022413","of endocrinology and hematology-oncology and sylvester comprehensive cancer center, university of miami miller school of medicine, miami fl, usa",13,25.7882245,-80.2144861,"United States"
"8740","27022413","of endocrinology and hematology-oncology and sylvester comprehensive cancer center, university of miami miller school of medicine, miami fl, usa",13,25.7882245,-80.2144861,"United States"
"8741","27022413"," dept. of chemistry and food chemistry, technische universität dresden, dresden, germany",13,51.0292734,13.7289964,"Germany"
"8742","27022413"," paul langerhans institute dresden of the helmholtz center munich at the university hospital and faculty of medicine, technische universität dresden, dresden, germany",13,51.0292734,13.7289964,"Germany"
"8743","27022413"," german center for diabetes research e.v., neuherberg, germany",13,48.2236898,11.5934194,"Germany"
"8744","26159642","northern illinois university",1,41.934233,-88.774069,"United States"
"8745","27999215","dipartimento di ambiente e connessa prevenzione primaria, istituto superiore di sanità, rome, italy - who collaborating centre for environmental health in contaminated sites, istituto superiore di sanità, rome, italy",4,41.9027835,12.4963655,"Italy"
"8746","27999215","dipartimento di ambiente e connessa prevenzione primaria, istituto superiore di sanità, rome, italy - who collaborating centre for environmental health in contaminated sites, istituto superiore di sanità, rome, italy",4,41.9027835,12.4963655,"Italy"
"8747","27999215","escuela andaluza de salud publica, granada, spain",4,37.1902182,-3.5941323,"Spain"
"8748","27999215","european centre for environment and health, world health organization, bonn, germany",4,50.7188667,7.1240238,"Germany"
"8749","26965027","primary care research group, university of exeter medical school, exeter",6,50.7371369,-3.5351475,"United Kingdom"
"8750","26965027","primary care research group, university of exeter medical school, exeter",6,50.7371369,-3.5351475,"United Kingdom"
"8751","26965027","technology enhanced learning for medicine and dentistry (telmed) team, plymouth university peninsula schools of medicine and dentistry and peninsula college of medicine and dentistry, plymouth",6,50.4157354,-4.1105706,"United Kingdom"
"8752","26965027","technology enhanced learning for medicine and dentistry (telmed) team, plymouth university peninsula schools of medicine and dentistry and peninsula college of medicine and dentistry, plymouth",6,50.4157354,-4.1105706,"United Kingdom"
"8753","26965027","collaboration for the advancement of medical education research and assessment (camera), plymouth university peninsula schools of medicine and dentistry, plymouth",6,50.4157354,-4.1105706,"United Kingdom"
"8754","26965027","health education (north east and cumbria), newcastle",6,54.968958,-1.710349,"United Kingdom"
"8755","27285076","vanderbilt university, nashville, university of kentucky, lexington, kentucky",4,36.1447034,-86.8026551,"United States"
"8756","26417788","neuropsychiatric centre ""villa dei pini"", via pennini, 86/a, avellino, italy",3,40.914388,14.7906121,"Italy"
"8757","25631635","sphere (ea4275) - biostatistics, clinical research and pharmaco-epidemiology, nantes university, nantes, france",13,47.2095499,-1.5559718,"France"
"8758","25631635","sphere (ea4275) - biostatistics, clinical research and pharmaco-epidemiology, nantes university, nantes, france",13,47.2095499,-1.5559718,"France"
"8759","25631635","sphere (ea4275) - biostatistics, clinical research and pharmaco-epidemiology, nantes university, nantes, france",13,47.2095499,-1.5559718,"France"
"8760","25631635","sphere (ea4275) - biostatistics, clinical research and pharmaco-epidemiology, nantes university, nantes, france",13,47.2095499,-1.5559718,"France"
"8761","25631635","sphere (ea4275) - biostatistics, clinical research and pharmaco-epidemiology, nantes university, nantes, france",13,47.2095499,-1.5559718,"France"
"8762","25631635","institut de transplantation et de recherche en transplantation, itun, chu nantes, nantes university hospital, 30, boulevard jean monnet, nantes, 44035, france",13,47.299576,-1.550638,"France"
"8763","25631635","institut de transplantation et de recherche en transplantation, itun, chu nantes, nantes university hospital, 30, boulevard jean monnet, nantes, 44035, france",13,47.299576,-1.550638,"France"
"8764","25631635","institut de transplantation et de recherche en transplantation, itun, chu nantes, nantes university hospital, 30, boulevard jean monnet, nantes, 44035, france",13,47.299576,-1.550638,"France"
"8765","25631635","institut de transplantation et de recherche en transplantation, itun, chu nantes, nantes university hospital, 30, boulevard jean monnet, nantes, 44035, france",13,47.299576,-1.550638,"France"
"8766","25631635","institut de transplantation et de recherche en transplantation, itun, chu nantes, nantes university hospital, 30, boulevard jean monnet, nantes, 44035, france",13,47.299576,-1.550638,"France"
"8767","25631635","institut de transplantation et de recherche en transplantation, itun, chu nantes, nantes university hospital, 30, boulevard jean monnet, nantes, 44035, france",13,47.299576,-1.550638,"France"
"8768","25631635","délégation à la recherche clinique et à l'innovation, chu nantes, nantes, france",13,47.2107594,-1.5545493,"France"
"8769","25631635","délégation à la recherche clinique et à l'innovation, chu nantes, nantes, france",13,47.2107594,-1.5545493,"France"
"8770","25631635","délégation à la recherche clinique et à l'innovation, chu nantes, nantes, france",13,47.2107594,-1.5545493,"France"
"8771","25631635","délégation à la recherche clinique et à l'innovation, chu nantes, nantes, france",13,47.2107594,-1.5545493,"France"
"8772","25631635","délégation à la recherche clinique et à l'innovation, chu nantes, nantes, france",13,47.2107594,-1.5545493,"France"
"8773","25631635","service de transplantation rénale et de soins intensifs, hôpital necker, aphp and universités paris descartes et sorbonne paris cité, paris, france",13,48.856614,2.3522219,"France"
"8774","25631635","service de néphrologie, transplantation et immunologie clinique, hôpital edouard herriot, lyon, france",13,45.743666,4.8825431,"France"
"8775","25631635","centaure fondation, centre d'investigation clinique en biothérapie, nantes university and inserm u1064, nantes, france",13,47.218371,-1.553621,"France"
"8776","27072049","emory university school of medicine, 80 jesse hill junior drive se, atlanta, ga, 30303, usa",5,33.7531159,-84.382008,"United States"
"8777","26999054","harvard school of public health, boston, massachusetts 02115, u.s.a",2,42.3354484,-71.1027166,"United States"
"8778","26999054","harvard school of public health, boston, massachusetts 02115, u.s.a",2,42.3354484,-71.1027166,"United States"
"8779","26995622","northwestern university feinberg school of medicine, northwestern university, chicago, ill",1,41.896148,-87.6171094,"United States"
"8780","27758113","infectious diseases research, abbott diagnostics , abbott park, illinois",6,42.2508848,-87.8965473,"United States"
"8781","27758113","infectious diseases research, abbott diagnostics , abbott park, illinois",6,42.2508848,-87.8965473,"United States"
"8782","27758113","infectious diseases research, abbott diagnostics , abbott park, illinois",6,42.2508848,-87.8965473,"United States"
"8783","27758113","infectious diseases research, abbott diagnostics , abbott park, illinois",6,42.2508848,-87.8965473,"United States"
"8784","27758113","virology unit, national reference for hiv, centre hospitalier universitaire de rouen , rouen, france",6,49.4396051,1.1118535,"France"
"8785","27758113","virology unit, national reference for hiv, centre hospitalier universitaire de rouen , rouen, france",6,49.4396051,1.1118535,"France"
"8786","25873095","school of health, university of bradford, horton a building, richmond rd, bradford, bd7 1dp, england",6,53.7907603,-1.7642992,"United Kingdom"
"8787","25873095","stroke research centre, manchester academic health sciences centre, university of manchester, jean mcfarlane building, oxford rd, manchester, m13 9pl, england",6,53.4667506,-2.2336761,"United Kingdom"
"8788","25873095","stroke research centre, manchester academic health sciences centre, university of manchester, jean mcfarlane building, oxford rd, manchester, m13 9pl, england",6,53.4667506,-2.2336761,"United Kingdom"
"8789","25873095","stroke research centre, manchester academic health sciences centre, university of manchester, jean mcfarlane building, oxford rd, manchester, m13 9pl, england",6,53.4667506,-2.2336761,"United Kingdom"
"8790","25873095","school of nursing, midwifery & social work, university of manchester, jean mcfarlane building, oxford rd, manchester, m13 9pl, england",6,36.1451976,-86.8005935,"United States"
"8791","25873095","school of nursing, midwifery & social work, university of manchester, jean mcfarlane building, oxford rd, manchester, m13 9pl, england",6,36.1451976,-86.8005935,"United States"
"8792","25873095","salford royal nhs foundation trust, stott lane, eccles, salford, m6 8hd, england",6,53.487482,-2.3238955,"United Kingdom"
"8793","25873095","reconstructive and hand surgery, erasmus mc, postbus 2040, 3000, ca, rotterdam, the netherlands",6,51.9244201,4.4777326,"Netherlands"
"8794","25873095","erasmus mc, postbus 2040, 3000, ca, rotterdam, the netherlands",6,51.910144,4.4660355,"Netherlands"
"8795","25873095","royal national hospital for rheumatic diseases nhs foundation trust, upper borough walls, bath, ba1 1rl, england",6,51.3822644,-2.3614436,"United Kingdom"
"8796","25873095","university of the west england, glenside campus, blackberry hill, stapleton, bristol, bs16 1dd, england",6,51.4846008,-2.5426295,"United Kingdom"
"8797","26597708","oxford children's hospital, john radcliffe hospital, headley way, oxford, ox3 9du, uk",6,51.7651508,-1.2216281,"United Kingdom"
"8798","26597708","oxford children's hospital, john radcliffe hospital, headley way, oxford, ox3 9du, uk",6,51.7651508,-1.2216281,"United Kingdom"
"8799","26597708","red cross war memorial children's hospital, rondebosch, cape town, south africa",6,-33.9546239,18.487483,"South Africa"
"8800","26597708","john radcliffe hospital, oxford, uk",6,51.7651508,-1.2216281,"United Kingdom"
"8801","26597708","mannheim medical school (umm), university of heidelberg, heidelberg, germany",6,49.4937983,8.4891505,"Germany"
"8802","26597708","faculty of medicine, alexandria university, alexandria, egypt",6,31.204381,29.9287789,"Egypt"
"8803","27457871","comprehensive cancer center, medical university vienna, vienna, austria",1,48.2196845,16.3515642,"Austria"
"8804","27672099","samsung medical center, sungkyunkwan university school of medicine, #50 irwon-dong, gangnam-gu, seoul 135-710, korea",9,37.4881568,127.0855952,"South Korea"
"8805","27672099","samsung medical center, sungkyunkwan university school of medicine, #50 irwon-dong, gangnam-gu, seoul 135-710, korea",9,37.4881568,127.0855952,"South Korea"
"8806","27672099","samsung medical center, sungkyunkwan university school of medicine, #50 irwon-dong, gangnam-gu, seoul 135-710, korea",9,37.4881568,127.0855952,"South Korea"
"8807","27672099","saihst, sungkyunkwan university, seoul, korea",9,37.588227,126.993606,"South Korea"
"8808","27672099","saihst, sungkyunkwan university, seoul, korea",9,37.588227,126.993606,"South Korea"
"8809","27672099","peking university first hospital, beijing, china",9,39.931765,116.380416,"China"
"8810","27672099","peking university third hospital, beijing, china",9,39.981827,116.359302,"China"
"8811","27672099","zhongshan hospital, fudan university, shanghai, china",9,31.198847,121.453345,"China"
"8812","27672099","gunma university heavy ion medical center, gunma university, gunma, japan",9,36.4301841,139.0447069,"Japan"
"8813","27672099","kinki university faculty of medicine, osaka, japan",9,34.65123,135.587042,"Japan"
"8814","26609286","german society of neurology (dgn",50,NA,NA,NA
"8815","26609286","german society of neurology (dgn",50,NA,NA,NA
"8816","26609286","german society of neurology (dgn",50,NA,NA,NA
"8817","26609286","german society of neurology (dgn",50,NA,NA,NA
"8818","26609286","german society of internal medicine intensive care (dgiin",50,NA,NA,NA
"8819","26609286","german society of internal medicine intensive care (dgiin",50,NA,NA,NA
"8820","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8821","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8822","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8823","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8824","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8825","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8826","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8827","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8828","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8829","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8830","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8831","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8832","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8833","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8834","26609286","german society of anaesthesiology and intensive care medicine (dgai",50,NA,NA,NA
"8835","26609286","german society of gynecology & obstetrics (dggg",50,42.0529739,-88.1410337,"United States"
"8836","26609286","german society of neonatology and pediatric intensive care (gnpi",50,NA,NA,NA
"8837","26609286","german society of neonatology and pediatric intensive care (gnpi",50,NA,NA,NA
"8838","26609286","german society of neonatology and pediatric intensive care (gnpi",50,NA,NA,NA
"8839","26609286","german society of neonatology and pediatric intensive care (gnpi",50,NA,NA,NA
"8840","26609286","german society of neonatology and pediatric intensive care (gnpi",50,NA,NA,NA
"8841","26609286","german society of neonatology and pediatric intensive care (gnpi",50,NA,NA,NA
"8842","26609286","german society of neonatology and pediatric intensive care (gnpi",50,NA,NA,NA
"8843","26609286","german society of neonatology and pediatric intensive care (gnpi",50,NA,NA,NA
"8844","26609286","german society of geriatrics (dgg",50,NA,NA,NA
"8845","26609286","german society of geriatrics (dgg",50,NA,NA,NA
"8846","26609286","german society for thoracic and cardiovascular surgery (dgthg",50,52.5258263,13.3793482,"Germany"
"8847","26609286","german society for thoracic and cardiovascular surgery (dgthg",50,52.5258263,13.3793482,"Germany"
"8848","26609286","german sleep society (dgsm",50,NA,NA,NA
"8849","26609286","german sleep society (dgsm",50,NA,NA,NA
"8850","26609286","german society of surgery (dgch",50,NA,NA,NA
"8851","26609286","german society of surgery (dgch",50,NA,NA,NA
"8852","26609286","german association for physiotherapy (zvk",50,50.9366476,6.9740687,"Germany"
"8853","26609286","german society of neurosurgery (dgnc",50,NA,NA,NA
"8854","26609286","german society of midwifery science (dghwi",50,NA,NA,NA
"8855","26609286","german society of midwifery science (dghwi",50,NA,NA,NA
"8856","26609286","german society of haematology and oncology (dgho",50,NA,NA,NA
"8857","26609286","german society of haematology and oncology (dgho",50,NA,NA,NA
"8858","26609286","german pain society (dgss",50,NA,NA,NA
"8859","26609286","german society for specialised nursing and allied health professions (dgf",50,NA,NA,NA
"8860","26609286","german society for specialised nursing and allied health professions (dgf",50,NA,NA,NA
"8861","26609286","german association for psychiatry, psychotherapy and psychosomatics (dgppn",50,NA,NA,NA
"8862","26609286","german interdisciplinary association for intensive care and emergency medicine (divi",50,NA,NA,NA
"8863","26803844","stanford university school of medicine, perioperative and pain medicine, stanford systems neuroscience and pain laboratory, palo alto, california",8,37.394641,-122.146961,"United States"
"8864","26803844","stanford university school of medicine, perioperative and pain medicine, stanford systems neuroscience and pain laboratory, palo alto, california",8,37.394641,-122.146961,"United States"
"8865","26803844","center for neurological restoration, cleveland clinic, cleveland, ohio",8,41.504041,-81.6255686,"United States"
"8866","26803844","center for neurological restoration, cleveland clinic, cleveland, ohio",8,41.504041,-81.6255686,"United States"
"8867","26803844","rush university, chicago, illinois",8,41.874661,-87.6692821,"United States"
"8868","26803844","chronic pain rehabilitation program, james a",8,40.7922763,-77.8628573,"United States"
"8869","26803844","haley veterans' hospital, tampa, florida",8,28.0645889,-82.4280089,"United States"
"8870","26803844","institute on development & disability, oregon health & science university",8,35.3946823,-97.4940336,"United States"
"8871","26803844","pain research, informatics, multi-morbidities and education (prime) center, va connecticut healthcare system, neurology and psychology, yale university, west haven, ct, usa",8,41.2705484,-72.9469711,"United States"
"8872","26330474","nyu school of medicine, new york, new york",2,40.7420088,-73.9742282,"United States"
"8873","26330474","nyu school of medicine, new york, new york",2,40.7420088,-73.9742282,"United States"
"8874","26057306","university psychiatric hospital vrapče, bolnička cesta 32, 10000 zagreb, croatia",6,45.8163038,15.8974198,"Croatia"
"8875","26386609","section of women's mental health, king's college london, po31 de crespigny park, london se5 8af, united kingdom",4,51.4698595,-0.0890468,"United Kingdom"
"8876","26386609","section of women's mental health, king's college london, po31 de crespigny park, london se5 8af, united kingdom",4,51.4698595,-0.0890468,"United Kingdom"
"8877","26386609","section of women's mental health, king's college london, po31 de crespigny park, london se5 8af, united kingdom",4,51.4698595,-0.0890468,"United Kingdom"
"8878","26386609","wellcome trust research training fellow, king's college london-king's health partners, st thomas' hospital, london se1 7eh, united kingdom",4,51.503727,-0.087922,"United Kingdom"
"8879","27742381","university of minnesota, minneapolis, mn",3,44.97399,-93.2277285,"United States"
"8880","27742381","university of minnesota, minneapolis, mn",3,44.97399,-93.2277285,"United States"
"8881","27301570","university of minnesota, minneapolis, mn",3,44.97399,-93.2277285,"United States"
"8882","27742381","university of minnesota, minneapolis, mn",3,44.97399,-93.2277285,"United States"
"8883","27301570","emory university school of medicine, atlanta, ga",3,33.7939674,-84.3218135,"United States"
"8884","25463429","emory university school of medicine, atlanta, ga",5,33.7939674,-84.3218135,"United States"
"8885","27301570","emory university school of medicine, atlanta, ga",3,33.7939674,-84.3218135,"United States"
"8886","27301570","children's healthcare of atlanta, atlanta, ga",3,33.7939,-84.3199473,"United States"
"8887","25666145","us army institute of surgical research, jbsa fort sam houston, tx, usa",3,29.5103775,-98.5620711,"United States"
"8888","26996760","dresden medical school, technical university dresden, fetscherstr",4,51.0547268,13.7827682,"Germany"
"8889","26996760",", dresden, sachsen, germany, 01307",4,51.0566797,13.7688263,"Germany"
"8890","25404750","university for health sciences, medical informatics and technology, vienna, austria waldhausklinik deuringen, stadtbergen, germany",2,48.3646963,10.8437328,"Germany"
"8891","25404750","waldhausklinik deuringen, stadtbergen, germany",2,48.36519,10.8122601,"Germany"
"8892","27527818","hospital of the university of pennsylvania, philadelphia, usa",3,39.9498809,-75.1933479,"United States"
"8893","27527818","hospital of the university of pennsylvania, philadelphia, usa",3,39.9498809,-75.1933479,"United States"
"8894","27527818","children's hospital of philadelphia, philadelphia, usa",3,39.9488993,-75.1938646,"United States"
"8895","27188297","kobe university graduate school of medicine, kobe, hyogo, japan",9,34.7256185,135.2353953,"Japan"
"8896","27188297","kobe university graduate school of medicine, kobe, hyogo, japan",9,34.7256185,135.2353953,"Japan"
"8897","27188297","kobe university graduate school of medicine, kobe, hyogo, japan",9,34.7256185,135.2353953,"Japan"
"8898","27188297","kobe university graduate school of medicine, kobe, hyogo, japan",9,34.7256185,135.2353953,"Japan"
"8899","27188297","kobe university graduate school of medicine, kobe, hyogo, japan",9,34.7256185,135.2353953,"Japan"
"8900","27082320","urbana-champaign and carle physician group, university of illinois, urbana, illinois",1,40.116627,-88.2147631,"United States"
"8901","26469821","education director, primary care women's health, cleveland clinic, independence, oh, usa",2,41.398254,-81.655177,"United States"
"8902","26469821","assistant professor of medicine, cleveland clinic lerner college of medicine, cleveland, oh, usa",2,41.5002573,-81.6191857,"United States"
"8903","26469821","director, the university of texas medical branch center for interdisciplinary research in women's health, galveston, tx, usa",2,29.3110199,-94.7777698,"United States"
"8904","26469821","ruth hartgraves chair in obstetrics and gynecology",2,29.3110199,-94.7777698,"United States"
"8905","26339209","penn state hershey cancer institute, penn state college of medicine, hershey, pennsylvania",5,40.2645547,-76.6744677,"United States"
"8906","26339209","penn state hershey cancer institute, penn state college of medicine, hershey, pennsylvania",5,40.2645547,-76.6744677,"United States"
"8907","26339209","yale school of medicine, new haven, connecticut",5,41.303229,-72.933826,"United States"
"8908","26339209","yale school of medicine, new haven, connecticut",5,41.303229,-72.933826,"United States"
"8909","26339209","icahn school of medicine at mount sinai/new york eye and ear infirmary of mount sinai, new york, new york",5,40.7898695,-73.9533616,"United States"
"8910","26203235","clinique mon repos, clinea, marseille, france",15,43.254064,5.387802,"France"
"8911","26203235","medical oncology unit, centre hospitalier lyon sud, université lyon 1, pierre-benite, france",15,45.7016722,4.8071097,"France"
"8912","26203235","institut de cancérologie de lorraine alexis vautrin, vandoeuvrelès-nancy, france",15,48.6471301,6.144544,"France"
"8913","26203235","palliative unit, centre hospitalier lyon sud, université lyon 1, pierre-benite, france",15,45.7016722,4.8071097,"France"
"8914","26203235","institut jean godinot, reims, france",15,49.2270162,4.0228924,"France"
"8915","26203235","tenon hospital, assistance publique hôpitaux de paris, paris, france",15,48.865997,2.400414,"France"
"8916","26203235","centre léon bérard, lyon, france",15,45.7412392,4.8786326,"France"
"8917","26203235","centre léon bérard, lyon, france",15,45.7412392,4.8786326,"France"
"8918","26203235","centre françois baclesse, caen, france",15,49.2002478,-0.3537905,"France"
"8919","26203235","centre hospitalier de la région d'annecy, pringy, france",15,45.933841,6.117582,"France"
"8920","26203235","hôpital d'instruction des armées sainte-anne, toulon, france",15,43.1337365,5.9297321,"France"
"8921","26203235","centre azuréen de cancérologie, mougins, france",15,43.608424,7.011423,"France"
"8922","26203235","medical oncology, hôpital perpétuel secours, levallois-perret, france",15,48.8920985,2.2787047,"France"
"8923","26203235","medical oncology, centre hospitalier départemental les oudairies, la roche-sur-yon, france",15,46.6684334,-1.4121495,"France"
"8924","26203235","geriatrics and oncology unit, centre hospitalier lyon sud, université lyon 1, pierre-bénite, france",15,45.7016722,4.8071097,"France"
"8925","25738513","state research center of virology and biotechnology vector , koltsovo, russia",10,54.9367684,83.17864,"Russia"
"8926","25424385","wisconsin institutes for medical research, university of wisconsin-madison, madison, wi, usa",3,43.0780742,-89.4316272,"United States"
"8927","25424385","wisconsin institutes for medical research, university of wisconsin-madison, madison, wi, usa",3,43.0780742,-89.4316272,"United States"
"8928","25424385","wisconsin institutes for medical research, university of wisconsin-madison, madison, wi, university of wisconsin-madison, madison, wi, usa",3,43.0780742,-89.4316272,"United States"
"8929","26334573","texas children's hospital houston, texas",1,29.7078171,-95.401626,"United States"
"8930","27582450","university of toronto, toronto, ontario",3,43.6640891,-79.3984136,"Canada"
"8931","27582450","university of toronto, toronto, ontario mount sinai hospital, toronto, ontario",3,43.6577073,-79.389952,"Canada"
"8932","27582450","university of toronto, toronto, ontario university health network, toronto, ontario",3,43.6628917,-79.3956564,"Canada"
"8933","26275869","mcgill university health centre, montreal, qc, canada",5,45.4728825,-73.6017703,"Canada"
"8934","26275869","mcgill university health centre, montreal, qc, canada",5,45.4728825,-73.6017703,"Canada"
"8935","26275869","mcgill university health centre, montreal, qc, canada",5,45.4728825,-73.6017703,"Canada"
"8936","26275869","mcgill university health centre, montreal, qc, canada",5,45.4728825,-73.6017703,"Canada"
"8937","26275869","mcgill university psychiatry perceptions of emerging technologies labs, montreal, qc, canada",5,45.5016889,-73.567256,"Canada"
"8938","26275869","mcgill university psychiatry perceptions of emerging technologies labs, montreal, qc, canada",5,45.5016889,-73.567256,"Canada"
"8939","26275869","mcgill university psychiatry perceptions of emerging technologies labs, montreal, qc, canada",5,45.5016889,-73.567256,"Canada"
"8940","26275869","mcgill university psychiatry perceptions of emerging technologies labs, montreal, qc, canada",5,45.5016889,-73.567256,"Canada"
"8941","26275869","mcgill university psychiatry perceptions of emerging technologies labs, montreal, qc, canada",5,45.5016889,-73.567256,"Canada"
"8942","26275869","concordia university, montreal, qc, canada",5,45.4972657,-73.5790227,"Canada"
"8943","27825311","muhimbili national hospital, dar es salaam, tanzania",5,-6.8030818,39.2726106,"Tanzania"
"8944","27825311","reproductive and child health section, ministry of health, community development, gender, elderly and children, dar es salaam, tanzania",5,-6.813483,39.292824,"Tanzania"
"8945","27825311","epidemiology and global health, umeå university, umeå, sweden",5,63.8205484,20.3036711,"Sweden"
"8946","26959806","hospital português, salvador, brazil",16,-13.0027222,-38.5247193,"Brazil"
"8947","26959806","hospital português, salvador, brazil",16,-13.0027222,-38.5247193,"Brazil"
"8948","26959806","hospital português, salvador, brazil",16,-13.0027222,-38.5247193,"Brazil"
"8949","26959806","hospital universitário professor edgard santos, universidade federal da bahia, salvador, ba, brasil",16,-12.9932884,-38.5201263,"Brazil"
