"","ShortAffil","id","lat","long","country"
"5239","pathogenic microbiology laboratory, faculty of science and information technology, school of environmental and life sciences, university drive, callaghan, 2308 nsw, australia",2054,-32.8930342,151.7034879,"Australia"
"5242","analytical and biomolecular research facility (abrf), university of newcastle, callaghan, nsw 2308, australia",2055,-32.8927718,151.7041775,"Australia"
"5243","gothenburg university, sweden",2056,57.6981719,11.971878,"Sweden"
"5245","university of genoa, v.l",2057,44.4149029,8.926743,"Italy"
"5246","le benedetto xv 6, 16132, genoa, italy",2058,44.4068501,8.9676872,"Italy"
"5247","university of genoa, genoa, italy",2059,44.4149029,8.926743,"Italy"
"5255","surgery 1 unit, irccs aou san martino-ist, genoa, italy",2060,44.4115062,8.9714245,"Italy"
"5257","pathology unit, irccs aou san martino-ist, genoa, italy",2061,44.4115062,8.9714245,"Italy"
"5260","genetics of rare tumors, irccs aou san martino-ist, university of genoa, genoa, italy",2062,44.4149029,8.926743,"Italy"
"5268","school of pharmacy, queen's university, belfast, bt9 7bl, uk",2063,54.5844087,-5.9340493,"United Kingdom"
"5272","laboratory of microbiology and molecular biology, centro hospitalar de lisboa ocidental, lisbon, portugal",2064,38.699707,-9.188218,"Portugal"
"5274","laboratory of clinical pharmacology and therapeutics, faculty of medicine, universidade de lisboa, lisbon, portugal",2065,38.7526578,-9.158245,"Portugal"
"5275","clinical pharmacology unit, instituto de medicina molecular, lisbon, portugal",2066,38.7466936,-9.1615179,"Portugal"
"5279","the chinese university of hong kong, 6/f, clinical sciences building, prince of wales hospital, shatin, hong kong",2067,22.4162632,114.2109318,"Hong Kong"
"5280","institut für biochemie, universität des saarlandes, campus b.2",2068,49.2543598,7.0416965,"Germany"
"5281","2, 66123, saarbruecken, germany",2069,49.21992,7.02889,"Germany"
"5284","kobe university graduate school of medicine, hyogo cancer center, akashi, japan",2070,34.657601,134.981654,"Japan"
"5285","california institute of technology, pasadena, united states",2071,34.1376576,-118.125269,"United States"
"5292","discipline of nutrition and dietetics, the university of auckland, auckland 1142, new zealand",2072,-36.8523378,174.7691073,"New Zealand"
"5294","auckland cancer research society, faculty of medical and health sciences, the university of auckland, auckland 1142, new zealand",2073,-36.8617053,174.7695706,"New Zealand"
"5296","institute of medical genetics, uhw main building, cardiff university, cardiff cf10 3xq, uk",2074,51.4866271,-3.1788641,"United Kingdom"
"5297","food nutrition & health team, food & bio-based products group, agresearch limited, palmerston north 4442, new zealand",2075,36.7505888,-95.9631937,"United States"
"5300","graduate school of dental medicine, hokkaido university",2076,43.0756994,141.3429793,"Japan"
"5301","a beijing institute of pharmacology and toxicology , beijing , pr china and",2077,42.7176513,-84.4702793,"United States"
"5303","b wuhan general hospital of guangzhou military command , wuhan , pr china",2078,30.592849,114.305539,"China"
"5305","state key laboratory of natural medicines, china pharmaceutical university, 24 tongjiaxiang, nanjing 210009, china",2079,32.071522,118.78075,"China"
"5306","agresearch ltd, grasslands research centre, palmerston north, new zealand",2080,-40.3804065,175.6137641,"New Zealand"
"5307","boston children's hospital, boston, massachusetts, usa",2081,42.3376672,-71.1052864,"United States"
"5308","boston combined residency program, boston children's hospital and boston medical center, boston, massachusetts, usa",2082,42.3376672,-71.1052864,"United States"
"5310","boston children's hospital, boston, massachusetts, usa, usa",2083,42.3376672,-71.1052864,"United States"
"5311","cleveland clinic, cleveland, oh, usa",2084,41.502653,-81.62098,"United States"
"5315","university of california, irvine, ca 92697 (tatarenkov and avise",2085,NA,NA,NA
"5316","university of alabama, tuscaloosa, al (earley",2086,33.2140233,-87.5391418,"United States"
"5317","wake forest university, winston-salem, nc (perlman",2087,36.1352495,-80.2763425,"United States"
"5318","the brevard county environmentally endangered lands program, melbourne, fl (taylor",2088,42.240872,-83.2696509,"United States"
"5319","virginia polytechnic institute and state university, blacksburg, va (turner",2089,37.2283843,-80.4234167,"United States"
"5345","drug delivery and disposition , ku leuven - university of leuven , leuven , belgium",2090,50.8779545,4.7002953,"Belgium"
"5346","hanoi university of pharmacy , ha noi , vietnam",2091,21.0216361,105.858479,"Vietnam"
"5348","key laboratory of arable land conservation (middle and lower reaches of yangtse river), ministry of agriculture, college of resources and environment, huazhong agricultural university, wuhan, 430070, china",2092,30.5002856,114.3437291,"China"
"5349","state key laboratory of agricultural microbiology, huazhong agricultural university, wuahn, 430070, china",2093,30.5002856,114.3437291,"China"
"5350","faculty of agriculture, benha university, moshtohor, toukh, kalyoubia, 13736, egypt",2094,30.3547916,31.2237101,"Egypt"
"5351","iowa state university, ames, ia, 50011, usa",2095,42.0266187,-93.6464654,"United States"
"5355","university of texas health science center at houston, houston, tx, usa",2096,29.7034179,-95.4030452,"United States"
"5356","university of pittsburgh graduate school of public health, pittsburgh, pa, usa",2097,40.4428588,-79.9584169,"United States"
"5357","campbell family mental health research institute of camh, university of toronto, toronto, on, canada",2098,43.6597552,-79.3994152,"Canada"
"5359","university of pittsburgh school of medicine, pittsburgh, pa, usa",2099,40.4431287,-79.9613241,"United States"
"5363","faculty of medicine, university of occupational and environmental health, japan",2100,33.8779038,130.7139356,"Japan"
"5366","shanghai east hospital, shanghai east hospital of tongji university, 200120 shanghai, china",2101,31.237609,121.512294,"China"
"5368","changzheng hospital affiliated to the smmu, 200003 shanghai, china",2102,31.2336228,121.4711811,"China"
"5369","college of pharmacy, china pharmaceutical university, 211198 nanjing, china",2103,32.072145,118.77875,"China"
"5372","zhabei district central hospital, 200070 shanghai, china",2104,31.2542097,121.4616033,"China"
"5374","the children's hospital of philadelphia, pa, usa",2105,39.9488993,-75.1938646,"United States"
"5375","perelman school of medicine, university of pennsylvania, philadelphia, usa",2106,39.9476279,-75.192598,"United States"
"5380","heritage institute of technology, kolkata, west bengal, india",2107,22.517282,88.4186638,"India"
"5382","machine intelligence unit, indian statistical institute, kolkata, west bengal, india",2108,22.6482056,88.3767733,"India"
"5383","the first affiliated hospital of harbin medical university, harbin, heilongjiang 150001, p.r. china",2109,45.7670699,126.6482456,"China"
"5387","mycology and immunology, faculty of veterinary medicine, mansoura university, mansoura, 35516, egypt",2110,31.0409483,31.3784704,"Egypt"
"5388","faculty of pharmacy, ain shams university, african union organization st. abbassia, cairo 11566, egypt",2111,30.0444196,31.2357116,"Egypt"
"5389","school of pharmacy, hampton university, kittrell hall hampton, va 23668, usa",2112,37.0228392,-76.3343603,"United States"
"5390","belgian stec/vtec national reference centre for human microbiology, university hospital brussels (uz brussel), laarbeeklaan, belgium",2113,50.8852283,4.309141,"Belgium"
"5391","technology and food science unit, institute for agricultural and fisheries research (ilvo), brusselsesteenweg 370, melle 9090, belgium",2114,50.995095,3.8197962,"Belgium"
"5393","bacteriology and poultry diseases, ghent university, salisburylaan 133, merelbeke 9820, belgium",2115,50.9978762,3.7670231,"Belgium"
"5394","school of biosciences, university of melbourne, melbourne, vic, 3010, australia",2116,-37.7971595,144.9589482,"Australia"
"5395","school of ecosystem and forest science, university of melbourne, creswick, vic, 3363, australia",2117,-37.4220111,143.8990311,"Australia"
"5398","associate director, clinical chemistry and director, point-of-care testing, beth israel deaconess medical center and harvard medical school, boston ma",2118,42.3389344,-71.1073504,"United States"
"5399","director, clinical science, sutter health shared laboratory, livermore, ca",2119,37.7082131,-121.8056836,"United States"
"5400","co-director, personalized genomics laboratory, and clinical genome sequencing laboratory, mayo clinic, rochester, mn",2120,44.0224073,-92.4668474,"United States"
"5401","director, clinical chemistry and point-of-care testing, dartmouth-hitchcock medical center and the geisel school of medicine at dartmouth, hanover, nh",2121,43.7087283,-72.2851085,"United States"
"5402","vp and chief, digital patient experience, sutter health office of patient experience, sacramento, ca",2122,38.5717388,-121.4694961,"United States"
"5403","clinical chemistry, st. paul's hospital and university of british columbia, vancouver, bc",2123,49.280516,-123.1281872,"Canada"
"5404","director, clinical chemistry, beth israel deaconess medical center and harvard medical school, boston ma",2124,42.3389344,-71.1073504,"United States"
"5405","director of bioinformatics, clinical genome sequencing laboratory and associate director of bioinformatics, center for individualized medicine, mayo clinic, rochester, mn",2125,44.0224073,-92.4668474,"United States"
"5406","medical director of clinical informatics, stanford school of medicine and stanford children's health, palo alto, ca",2126,37.436074,-122.175035,"United States"
"5407","director, central lab and chief, clinical chemistry laboratory service, new york presbyterian hospital and weill cornell medical college, new york, ny",2127,40.7649912,-73.9547898,"United States"
"5408","university of california, san francisco, san francisco, california 94143-0978",2128,37.7630889,-122.4578152,"United States"
"5409","state key laboratory of natural medicines, china pharmaceutical university, nanjing 210009, china",2129,32.072145,118.77875,"China"
"5410","the first affiliated hospital of nanjing medical university, nanjing 210029, china",2130,32.049147,118.767221,"China"
"5416","emergency center, the first affiliated hospital of nanjing medical university, nanjing 210029, china",2131,32.043846,118.774763,"China"
"5421","tufts university, 200 boston avenue, suite 4600, medford, ma, 02155, usa",2132,42.4074843,-71.1190232,"United States"
"5422","key laboratory for animal disease resistance nutrition of the ministry of education, and animal nutrition institute of sichuan agricultural university, ya'an, p",2133,NA,NA,NA
"5423","r. china, 625014",2134,40.7530612,-73.564052,"United States"
"5437","institute of cancer research, 237 fulham road, london, sw3 6jb, uk",2135,51.489948,-0.174505,"United Kingdom"
"5438","research oncology, king's college london, guy's hospital, 3rd floor, bermondsey wing, great maze pond, london, se1 9rt, uk",2136,51.504642,-0.0889897,"United Kingdom"
"5439","hope center for neurological disorders, charles f and joanne knight alzheimer's disease research center, washington university school of medicine, st. louis, missouri, usa",2137,38.6353858,-90.262915,"United States"
"5442","california institute of technology, pasadena, ca 91125, usa",2138,34.1376576,-118.125269,"United States"
"5444","landcare research, auckland, new zealandand",2139,-36.883379,174.848892,"New Zealand"
"5446","centre for the analysis of genome evolution and function, university of toronto, toronto, ontario, canada",2140,43.6611503,-79.3994379,"Canada"
"5448","centre for biological sciences, university of southampton, southampton, uk",2141,50.9364842,-1.3953408,"United Kingdom"
"5449","university of oxford botanic garden, rose lane, oxford, uk",2142,51.7509667,-1.2476168,"United Kingdom"
"5452","university of liverpool, liverpool, l69 7zd (uk",2143,53.405936,-2.9655722,"United Kingdom"
"5453","liverpool school of tropical medicine, pembroke place, liverpool, l3 5qa (uk",2144,53.4086471,-2.969825,"United Kingdom"
"5454","faculty of medicine, university of malaya, 50603 kuala lumpur, malaysia",2145,3.1159931,101.6530502,"Malaysia"
"5456"," ligno biotech sdn. bhd., 43300 balakong jaya, selangor, malaysia",2146,3.0080312,101.7403249,"Malaysia"
"5459","novartis vaccines & diagnostics s.r.l. (a gsk company), via fiorentina 1, 53100 siena, italy",2147,42.3624434,-71.0995399,"United States"
"5463","immunology & genetics, faculty of health sciences, ben-gurion university of the negev, beer-sheva, israel",2148,36.057448,-95.921578,"United States"
"5469","xinjiang key laboratory of environmental pollution and bioremediation, xinjiang institute of ecology and geography, chinese academy of sciences, urumqi, china",2149,43.865632,87.571899,"China"
"5472","school of ecological and environmental sciences, east china normal university, shanghai, china",2150,31.227667,121.406829,"China"
"5473","geomicrobiology group, school of life sciences, university of dundee, dundee, scotland, uk",2151,56.4577327,-2.9862447,"United Kingdom"
"5476","faculty of pharmacy",2152,NA,NA,NA
"5477","integral university",2153,26.9584536,80.9992308,"India"
"5478","kursi road",2154,NA,NA,NA
"5479","lucknow-226026, (india",2155,26.9458769,81.0202533,"India"
"5480","purdue university, west lafayette, in, 47907, usa",2156,40.4237054,-86.9211946,"United States"
"5481","r. patel institute of pharmaceutical education and research, shirpur, district, dhule -425405, maharashtra, india",2157,21.3563382,74.8919186,"India"
"5482","children's mercy hospitals and clinics, kansas city, missouri, usa",2158,39.0837665,-94.5774632,"United States"
"5483","university of missouri, school of medicine, kansas city, missouri, usa",2159,39.0834278,-94.5753159,"United States"
"5487","medical university of innsbruck, innsbruck, austria",2160,47.2629925,11.3844742,"Austria"
"5488","neuroimmunology program, hospital clinic and institut d'investigació biomèdica august pi i sunyer (idibaps), universitat de barcelona, barcelona, spain",2161,41.388589,2.150886,"Spain"
"5491","zdravotni ustav se sidlem v usti nad labem, centrum imunologie a mikrobiologie, usti nad labem, czech republic",2162,50.6822232,14.018649,"Czechia"
"5492","center of clinical neuroscience first faculty of medicine, general university hospital and first faculty of medicine, charles university in prague, prague, czech republic",2163,50.0871106,14.4234889,"Czechia"
"5493","laboratory for csf and neuroimmunology, topelex ltd, prague, czech republic",2164,50.0755381,14.4378005,"Czechia"
"5497","institute of clinical research, university of southern denmark, odense, university of pécs, pécs, hungary",2165,48.099174,19.8056581,"Hungary"
"5498","euroimmun ag, lübeck, germany",2166,53.8013273,10.7254941,"Germany"
"5499","klinikum rechts der isar der tu münchen, klinik für neurologie, munich, germany",2167,48.137831,11.6002361,"Germany"
"5500","university of pécs, pécs, hungary",2168,46.0741828,18.237722,"Hungary"
"5501","clinical neurobiology unit, neuroscience institute cavalieri ottolenghi (nico), university hospital san luigi gonzaga, regional referring multiple sclerosis centre, orbassano, italy",2169,45.0057265,7.5353625,"Italy"
"5503","azienda ulss 9 treviso, treviso, italy",2170,45.6541024,12.2484382,"Italy"
"5505","sanquin diagnostic services, amsterdam, the netherlands",2171,52.350818,4.823213,"Netherlands"
"5506","ms centre erasms, erasmus mc, rotterdam, the netherlands",2172,51.91752,4.525585,"Netherlands"
"5508","neuroimmunology program, hospital clinic and institut d'investigació biomèdica august pi i sunyer (idibaps), universitat de barcelona, barcelona, spain institute of neurology, medical university of vienna, vienna, austria",2173,48.2203449,16.3515709,"Austria"
"5509","servei de neurologia-neuroimmunologia, centre d'esclerosi múltiple de catalunya (cemcat), vall d'hebron institut de recerca, hospital universitari vall d'hebron, universitat autònoma de barcelona, barcelona, spain",2174,41.4287542,2.1388114,"Spain"
"5513","istanbul university, cerrahpasa medical school, istanbul, turkey",2175,41.003979,28.939803,"Turkey"
"5515","istanbul university, institute of experimental medicine, istanbul, turkey",2176,41.0186446,28.9327145,"Turkey"
"5518","neurocure clinical research center (ncrc), charité universitätsmedizin berlin, berlin, germany",2177,52.5256291,13.3776611,"Germany"
"5519","medical faculty, heinrich-heine-university düsseldorf, düsseldorf, germany",2178,51.1888113,6.794503,"Germany"
"5521","molecular neuroimmunology group, university of heidelberg, germany",2179,49.4191402,8.6702492,"Germany"
"5523","university of bergen, bergen, haukeland university hospital, bergen, norway",2180,60.3878586,5.3217549,"Norway"
"5524","faculty of medecine rth laennec, lyon neurosciences research centre, neuro-inflammation and neuro-oncology team, lyon, france",2181,45.7412392,4.8786326,"France"
"5526","university hospital of schleswig-holstein, campus lübeck, lübeck, germany",2182,53.8333973,10.703516,"Germany"
"5527","institute for quality assurance, lübeck, germany",2183,48.137161,11.576683,"Germany"
"5531","asahikawa medical university, asahikawa, japan",2184,43.729855,142.3841412,"Japan"
"5541","department of laboratory medicine and pathology (j.k.s., p.t.g., g.l.k.), mayo clinic, rochester, minnesota department of pathology (r.a.s.), memorial sloan-kettering cancer center, new york, new york",2185,40.764101,-73.9559837,"United States"
"5542","nanjing stomatological hospital, medical school and the state key laboratory of pharmaceutical biotechnology, nanjing university, nanjing, china",2186,32.0568391,118.7789602,"China"
"5548","university of colorado school of medicine, aurora, colorado, 80045",2187,39.7451768,-104.8377087,"United States"
"5550","university of milan, milan, italy",2188,45.4601435,9.1945843,"Italy"
"5557","national institute of health, rome, italy",2189,41.9042519,12.5180596,"Italy"
"5560","a molecular biophysics lab, school of chemical and biotechnology , sastra university , thanjavur 613401 , tamilnadu , india",2190,10.7346273,79.0249516,"India"
"5562","dimevet, università di bologna , ozzano emilia, italy",2191,44.4482151,11.4672909,"Italy"
"5563","school of life sciences, university of nottingham, university park, nottingham, ng7 2rd, uk",2192,52.9397738,-1.189327,"United Kingdom"
"5565","austrian centre of industrial biotechnology (acib gmbh), graz, austria institute of environmental biotechnology, graz university of technology, graz, austria",2193,47.0651349,15.4530863,"Austria"
"5568","school of life sciences, university of warwick, coventry, united kingdom",2194,52.374833,-1.552251,"United Kingdom"
"5570","institute of environmental biotechnology, graz university of technology, graz, austria",2195,47.0691371,15.4503154,"Austria"
"5571","university of zurich, 8057 zürich, switzerland",2196,47.3743221,8.5509812,"Switzerland"
"5574","a centre for chemistry and biotechnology, geelong technology precinct, waurn ponds, deakin university , victoria , australia",2197,-38.1435006,144.3596982,"Australia"
"5577","affiliated hospital, jiangxi university of traditional chinese medicine, nanchang, china",2198,28.69685,115.858615,"China"
"5578","institute of cardiovascular disease, second affiliated hospital, guangzhou medical university, guangzhou, china",2199,23.132859,113.255442,"China"
"5582","school of medicine, university of colorado anschutz medical center, aurora, co, 80045, usa",2200,39.7451768,-104.8377087,"United States"
"5587","key laboratory of southwest china wildlife resources conservation, ministry of education, china west normal university, nanchong, sichuan, china",2201,30.837793,106.110698,"China"
"5590","faculty of bioscience & medical engineering, universiti teknologi malaysia, 81310 johor, malaysia",2202,38.955749,-95.2485929,"United States"
"5592","wuhan university school of medicine, wuhan, 430071, china",2203,30.5456703,114.341939,"China"
"5593","leeds institute of cancer and pathology, university of leeds, leeds, uk",2204,53.8066815,-1.5550328,"United Kingdom"
"5594","current address: the research institute of the mcgill university health centre, montreal, quebec, canada",2205,45.4964196,-73.5799907,"Canada"
"5598","leeds institute of biomedical and clinical sciences, university of leeds, leeds, uk",2206,53.8034514,-1.5555418,"United Kingdom"
"5600","leeds teaching hospitals nhs trust, leeds, uk",2207,53.8017095,-1.5517409,"United Kingdom"
"5601","school of cancer sciences, university of birmingham, birmingham, uk",2208,52.4508168,-1.9305135,"United Kingdom"
"5605","wihuri research institute, helsinki, finland",2209,60.1698557,24.9383791,"Finland"
"5606","sp technical research institute of sweden, borås, sweden",2210,57.716671,12.8925715,"Sweden"
"5608","haartman institute, university of helsinki, helsinki, finland",2211,60.1726348,24.9510419,"Finland"
"5609","huslab, meilahti laboratories of pathology, helsinki university central hospital, helsinki, finland",2212,60.1808284,24.923055,"Finland"
"5612","university of mississippi medical center, jackson, mississippi",2213,32.3304534,-90.1721426,"United States"
"5613","a sede di firenze, via madonna del piano, istituto per lo studio degli ecosistemi , sesto fiorentino , italy",2214,43.8374367,11.2183781,"Italy"
"5615","b dipartimento di ingegneria civile , chimica, ambientale e dei materiali , via terracini , bologna , italy , and",2215,44.494887,11.3426162,"Italy"
"5618","graduate school of engineering, kobe university , kobe , japan",2216,34.7270307,135.2375692,"Japan"
"5619","faculty of science, university of antananarivo, antananarivo 101, bp 566, madagascar",2217,-18.914032,47.5518117,"Madagascar"
"5620","william l. brown center, missouri botanical garden, po box 299, st. louis, mo, 63166-0299, usa",2218,40.465199,-79.826479,"United States"
"5623","missouri botanical garden, madagascar research and conservation program, antananarivo 101, bp 3391, madagascar",2219,47.523049,18.9973509,"Hungary"
"5628","center for food safety and toxicology, seoul national university, seoul 08826, republic of korea",2220,37.459882,126.9519053,"South Korea"
"5629","sogang university, seoul 04107, republic of korea",2221,37.5513365,126.9407529,"South Korea"
"5631","ajou university, suwon 16499, republic of korea",2222,37.2821251,127.0463559,"South Korea"
"5632","kyung hee university, yongin 17104, republic of korea",2223,37.2408109,127.0820761,"South Korea"
"5633","dankook university, cheonan 16890, republic of korea",2224,37.3215984,127.1267503,"South Korea"
"5634","seoul national university, seoul 08826, republic of korea",2225,37.459882,126.9519053,"South Korea"
"5635","chungnam national university, daejeon 34134, republic of korea",2226,36.3699872,127.3459548,"South Korea"
"5637","hallym university, chuncheon 24252, republic of korea",2227,37.8862292,127.7377722,"South Korea"
"5638","mount carmel health systems, 6001 east broad st, office 3044, columbus, oh 43213-1502",2228,39.977384,-82.843149,"United States"
"5639","gynecology, and reproductive sciences, university of california, san francisco, ca",2229,37.7854607,-122.4392968,"United States"
"5640","a biomedical sciences graduate program",2230,32.8757648,-117.2359865,"United States"
"5641","university of california san francisco",2231,37.761929,-122.4603509,"United States"
"5642","san francisco , ca usa",2232,37.7749295,-122.4194155,"United States"
"5643","otorhinolaryngology section, (bionec), university of palermo",2233,38.11779,13.369838,"Italy"
"5649","department of science for health promotion and mother to child care ""g. d'alessandro"", university of palermo",2234,38.11779,13.369838,"Italy"
"5651","histology and embryology section, (bionec), university of palermo",2235,38.11779,13.369838,"Italy"
"5657","office of compliance, fda center for drug evaluation and research, silver spring, md, usa",2236,39.01983,-76.975515,"United States"
"5658","office of new animal drug evaluation, food and drug administration, rockville, md, usa",2237,39.0670121,-77.1291643,"United States"
"5659","university of maryland school of pharmacy, baltimore, md, usa",2238,39.2895278,-76.6272159,"United States"
"5662","jinan university, guangzhou 510632, (p.r. china",2239,23.128057,113.347721,"China"
"5667","smithsonian marine station at fort pierce, ft",2240,27.460121,-80.31134,"United States"
"5668","pierce, fl, usa",2241,27.4467056,-80.3256056,"United States"
"5671","university of hawaii at manoa, honolulu, hi, usa",2242,21.296939,-157.8171118,"United States"
"5674","purdue university, west lafayette, in 47907, usa",2243,40.4237054,-86.9211946,"United States"
"5675","harvard university, cambridge, ma 02138, usa",2244,42.3770029,-71.1166601,"United States"
"5676","research group of hiv molecular epidemiology and virology, state key laboratory of virology, wuhan institute of virology , chinese academy of sciences, wuhan, people's republic of china",2245,30.539355,114.347888,"China"
"5677","guangdong institute of microbiology, state key laboratory of applied microbiology southern china, guangdong provincial key laboratory of microbial culture collection and application, guangdong open laboratory of applied microbiology, guangzhou, people's republic of china",2246,23.12911,113.264385,"China"
"5682","indian institute of technology, hauz khas, new delhi 110016, india",2247,28.5449756,77.1926284,"India"
"5683","city university of hong kong, tat chee avenue, kowloon tong, hong kong special administrative region, china",2248,22.3371397,114.172793,"Hong Kong"
"5684","state key laboratory for infectious diseases prevention and control, national institute for communicable disease control and prevention, chinese center for disease control and prevention, beijing, 102206, china",2249,40.1109212,116.3278502,"China"
"5685","clinical ethics and law, faculty of medicine, university of southampton, southampton, so165ya, uk",2250,50.9516777,-1.4117266,"United Kingdom"
"5686","clinical ethics and law, faculty of medicine, university of southampton, room 4001, building 85, highfield campus, university road, southampton, so17 1bj, uk",2251,50.934189,-1.3956847,"United Kingdom"
"5690","wessex clinical genetic service, university hospital southampton foundation trust, southampton, so16 6yd, uk",2252,50.9327921,-1.4334958,"United Kingdom"
"5691","computational biology and bioinformatics, university of southern california, los angeles, california 90089",2253,34.0223519,-118.285117,"United States"
"5692","department of biology and biotechnologies ""l. spallanzani,"", biochemistry unit, university of pavia, italy",2254,45.1867156,9.1561041,"Italy"
"5694","biochemistry unit, university of pavia, italy",2255,45.1867156,9.1561041,"Italy"
"5697","university of iowa, iowa city, ia, 52242",2256,41.6626963,-91.5548998,"United States"
"5701","achva academic college, mp shikmim, 79800, israel",2257,31.046051,34.851612,"Israel"
"5703","national research centre, giza, egypt",2258,30.0358447,31.2051298,"Egypt"
"5706","the custodian of the two holly mosques institute for hajj and umrah research, umm-al qura university, saudi arabia",2259,21.3343413,39.9454451,"Saudi Arabia"
"5708","national research centre, giza, faculty of science and arts-khulais, king abdulaziz university, saudi arabia",2260,22.1237711,39.3073267,"Saudi Arabia"
"5711","key laboratory of forest ecology and environment, china's state forestry administration, institute of forest ecology, environment and protection, chinese academy of forestry, no.2",2261,30.057071,119.956592,"China"
"5712","dongxiaofu, haidian district, beijing, 100091, china",2262,39.9945955,116.2850163,"China"
"5715","west virginia university, p.o. box 6215, morgantown, wv, 26506-6125, usa",2263,39.6361396,-79.9559358,"United States"
"5722","experimental center of tropical forestry, chinese academy of forestry, pingxiang, guangxi, 532600, china",2264,22.0999232,106.7511138,"China"
"5727","college of pharmacy, university of kentucky, lexington, ky, 40536, usa",2265,38.0336204,-84.5098232,"United States"
"5729","faculty of agriculture, meijo university, aichi, 468-0073, japan",2266,35.1354291,136.9750983,"Japan"
"5737","food research center, aichi center for industry and science technology, 2-1-1 shimpukuji-cho, nishi-ku, nagoya, aichi, 451-0083, japan",2267,35.684589,139.738224,"Japan"
"5741","graduate school of life and environmental sciences, university of tsukuba, tsukuba, ibaraki, 305-8572, japan",2268,36.1112763,140.1029967,"Japan"
"5743","german federal institute for risk assessment (bfr), berlin, germany",2269,52.5308861,13.2970463,"Germany"
"5747","german federal institute for risk assessment (bfr), berlin, charité-universitätsmedizin berlin, berlin, germany",2270,52.5200066,13.404954,"Germany"
"5748","biología evolutiva, instituto de ecología, a.c., carretera antigua a coatepec 351, el haya 91070 xalapa, veracruz, mexico",2271,19.5119148,-96.943073,"Mexico"
"5750","biocis, université paris-sud, cnrs, université paris-saclay , châtenay-malabry, f-92296, france",2272,48.7611145,2.2714904,"France"
"5752","inserm umr 996, université paris-sud, université paris-saclay , châtenay-malabry, f-92296, france",2273,46.227638,2.213749,"France"
"5753","stallergenes greer , 6 rue alexis de tocqueville, antony, 92160, france",2274,48.7327544,2.3134894,"France"
"5754","prabi-lg, umr cnrs 5305 (lbti) , lyon, 69367, france",2275,45.764043,4.835659,"France"
"5755","ufr pharmacie , lyon, 69367, france",2276,45.74139,4.8810465,"France"
"5757","cea, institut de biologie et de technologies, université paris-saclay , gif-sur-yvette, 91190, france",2277,48.7054465,2.1311441,"France"
"5762","ocular pharmacology laboratory, delhi institute of pharmaceutical sciences and research, new delhi, india",2278,28.5170796,77.2248447,"India"
"5765","dr. r.p. centre for ophthalmic sciences, all india institute of medical sciences (aiims), new delhi, india",2279,28.566695,77.2089248,"India"
"5766","aiims, new delhi, india",2280,28.5629357,77.2102106,"India"
"5767","faculty of medicine, universiti teknologi mara, sungai buloh, selangor, malaysia",2281,3.2206776,101.5942632,"Malaysia"
"5775","eötvös loránd university, faculty of science, institute of mathematics, budapest, hungary",2282,47.4905698,19.0585445,"Hungary"
"5777","university of szeged, szeged, hungary",2283,46.2473322,20.1476209,"Hungary"
"5781","leiden institute of chemistry, leiden university, einsteinweg 55, 2300 ra leiden, the netherlands",2284,52.1671575,4.4596663,"Netherlands"
"5782","research unit cellular signal integration, institute of molecular toxicology and pharmacology, helmholtz zentrum münchen-german research center for environmental health, ingolstaedter landstraße 1, 85764 neuherberg, germany",2285,50.33052,8.17852,"Germany"
"5786","kantonsspital st. gallen, rorschacher strasse 95, st. gallen, switzerland",2286,47.4303645,9.386942,"Switzerland"
"5789","geisinger medical center, danville, pennsylvania (drs lin and chen",2287,40.9678905,-76.6050616,"United States"
"5790","university of california, los angeles (dr wang",2288,34.065236,-118.4466372,"United States"
"5791","qiang fu, tao qin, lin chen, chuan-jiang liu, xu zhang, yu-zhu wang, ming-xing hu, hao-yuan chu, hong-wei zhang, people's hospital of zhengzhou university, school of medicine, zhengzhou university, zhengzhou 450003, henan province, china",2289,34.7680377,113.6876015,"China"
"5800","school of pharmacy, shanghai jiao tong university, 800 dongchuan rd",2290,31.0252201,121.4337784,"China"
"5801"," shanghai 200240, china",2291,30.9926709,121.4017901,"China"
"5802","university of florida, gainesville, fl, 32611-7200, usa",2292,29.6436325,-82.3549302,"United States"
"5816","nanfang hospital, southern medical university, guangzhou, guangdong 510515, p.r. china",2293,23.187804,113.328561,"China"
"5821","beijing institute of pharmacology and toxicology, beijing 100850, china",2294,39.9041999,116.4073963,"China"
"5823","a unidad de gestión clínica de enfermedades digestivas, instituto de investigación biomédica de málaga (ibima), hospital universitario virgen de la victoria , universidad de málaga , málaga , spain",2295,43.4095235,-2.6550708,"Spain"
"5824","b centro de investigacion biomedica en red de enfermedades hepaticas y digestivas (ciberehd) , madrid , spain",2296,40.4167754,-3.7037902,"Spain"
"5827","c servicio de farmacología clínica, instituto de investigación biomédica de málaga (ibima), hospital universitario virgen de la victoria , universidad de málaga , málaga , spain",2297,43.4095235,-2.6550708,"Spain"
"5828","inra ur370 quapa, mass group, 63122 saint-genès-champanelle, france",2298,45.72031,3.018367,"France"
"5833","university of oxford, oxford, ox1 3ps, uk",2299,51.7548164,-1.2543668,"United Kingdom"
"5834","oxitec ltd, milton park, abingdon, ox14 4rx, uk",2300,51.6246604,-1.2956212,"United Kingdom"
"5835","present address: sistemic, west of scotland science park, glasgow, g20 0sp, uk",2301,55.9013637,-4.3137913,"United Kingdom"
